Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key
817,39337,155,1,158,2015-01-01,2015-01-02,27,609,RC toy sedan car with remote control (Yellow) 1/50 scale,Each,8,25.00,15.000,200.00,30.00,100.00,230.00,8,0,11
818,61143,141,1,41,2015-01-01,2015-01-02,12,336,Shipping carton (Brown) 229x229x229mm,Each,200,1.05,15.000,210.00,31.50,100.00,241.50,200,0,11
819,43529,0,0,214,2015-02-20,2015-02-21,30,896,USB food flash drive - hot dog,Each,6,32.00,15.000,192.00,28.80,120.00,220.80,6,0,11
820,58830,257,202,108,2015-01-01,2015-01-02,12,81,Superhero action jacket (Blue) L,Each,4,30.00,15.000,120.00,18.00,32.00,138.00,4,0,11
821,48331,347,202,206,2015-07-23,2015-07-24,23,724,USB food flash drive - fortune cookie,Each,9,32.00,15.000,288.00,43.20,180.00,331.20,9,0,11
822,64723,0,0,211,2015-07-23,2015-07-24,19,105,USB food flash drive - banana,Each,8,32.00,15.000,256.00,38.40,160.00,294.40,8,0,11
823,57498,77,1,162,2015-07-24,2015-07-25,4,9,RC toy sedan car with remote control (Black) 1/50 scale,Each,2,25.00,15.000,50.00,7.50,25.00,57.50,2,0,11
824,39209,0,0,188,2015-06-29,2015-06-30,4,8,Developer joke mug - that's a hardware problem (White),Each,9,13.00,15.000,117.00,17.55,76.50,134.55,9,0,11
825,54587,89,1,148,2015-01-01,2015-01-02,12,244,Ride on toy sedan car (Pink) 1/12 scale,Each,5,230.00,15.000,1150.00,172.50,425.00,1322.50,5,0,11
826,42362,290,202,165,2015-06-29,2015-06-30,15,628,IT joke mug - that behavior is by design (Black),Each,8,13.00,15.000,104.00,15.60,68.00,119.60,8,0,11
827,70871,86,1,68,2015-09-05,2015-09-06,7,422,Pack of 12 action figures (female),Packet,6,16.00,15.000,96.00,14.40,63.00,110.40,6,0,11
828,39257,370,202,8,2015-07-17,2015-07-18,6,128,Large  replacement blades 18mm,Each,80,4.30,15.000,344.00,51.60,180.00,395.60,80,0,11
829,54571,386,202,190,2015-01-30,2015-01-31,9,167,Developer joke mug - Oct 31 = Dec 25 (White),Each,5,13.00,15.000,65.00,9.75,42.50,74.75,5,0,11
830,48409,387,202,91,2015-01-01,2015-01-02,9,569,Plush shark slippers (Gray) XL,Each,1,32.00,15.000,32.00,4.80,23.50,36.80,1,0,11
831,53792,167,1,137,2015-01-01,2015-01-02,35,1206,"""The Gu"" red shirt XML tag t-shirt (White) XXL",Each,120,18.00,15.000,2160.00,324.00,1260.00,2484.00,120,0,11
832,58467,324,202,200,2015-01-01,2015-01-02,9,205,DBA joke mug - you might be a DBA if (White),Each,1,13.00,15.000,13.00,1.95,8.50,14.95,1,0,11
833,59350,383,202,89,2015-02-06,2015-02-07,9,568,Furry gorilla with big eyes slippers (Black) M,Each,6,32.00,15.000,192.00,28.80,144.00,220.80,6,0,11
834,60505,0,0,158,2015-01-09,2015-01-10,12,744,RC toy sedan car with remote control (Yellow) 1/50 scale,Each,6,25.00,15.000,150.00,22.50,75.00,172.50,6,0,11
835,60159,0,0,59,2015-02-10,2015-02-11,15,446,20 mm Double sided bubble wrap 50m,Each,60,108.00,15.000,6480.00,972.00,5520.00,7452.00,60,0,11
836,49915,42,1,150,2015-11-04,2015-11-05,21,315,Ride on toy sedan car (Green) 1/12 scale,Each,10,230.00,15.000,2300.00,345.00,850.00,2645.00,10,0,11
837,65245,195,1,207,2015-01-01,2015-01-02,12,787,USB food flash drive - shrimp cocktail,Each,9,32.00,15.000,288.00,43.20,180.00,331.20,9,0,11
838,48409,387,202,175,2015-01-01,2015-01-02,11,11,Developer joke mug - there are 10 types of people in the world (Black),Each,1,13.00,15.000,13.00,1.95,8.50,14.95,1,0,11
839,61486,88,1,199,2015-01-01,2015-01-02,21,524,DBA joke mug - you might be a DBA if (Black),Each,10,13.00,15.000,130.00,19.50,85.00,149.50,10,0,11
840,54587,89,1,147,2015-01-01,2015-01-02,23,525,Ride on vintage American toy coupe (Red) 1/12 scale,Each,9,285.00,15.000,2565.00,384.75,1170.00,2949.75,9,0,11
841,50845,191,1,186,2015-07-17,2015-07-18,9,10,Developer joke mug - fun was unexpected at this time (White),Each,3,13.00,15.000,39.00,5.85,25.50,44.85,3,0,11
842,55406,0,0,136,2015-01-01,2015-01-02,12,265,"""The Gu"" red shirt XML tag t-shirt (White) 3XL",Each,12,18.00,15.000,216.00,32.40,120.00,248.40,12,0,11
843,41081,380,202,213,2015-09-17,2015-09-18,21,263,USB food flash drive - pizza slice,Each,4,32.00,15.000,128.00,19.20,80.00,147.20,4,0,11
844,69386,140,1,27,2015-01-01,2015-01-02,11,106,Black and orange glass with care despatch tape 48mmx75m,Each,24,3.70,15.000,88.80,13.32,50.40,102.12,24,0,11
845,74510,8,1,94,2015-04-14,2015-04-15,15,665,Plush shark slippers (Gray) S,Each,6,32.00,15.000,192.00,28.80,144.00,220.80,6,0,11
846,45901,0,0,170,2015-01-01,2015-01-02,19,245,Developer joke mug - old C developers never die (White),Each,8,13.00,15.000,104.00,15.60,68.00,119.60,8,0,11
847,65982,0,0,150,2015-01-11,2015-01-12,21,186,Ride on toy sedan car (Green) 1/12 scale,Each,7,230.00,15.000,1610.00,241.50,595.00,1851.50,7,0,11
848,44863,264,202,110,2015-03-14,2015-03-15,12,43,Superhero action jacket (Blue) S,Each,2,25.00,15.000,50.00,7.50,12.00,57.50,2,0,11
849,48409,387,202,167,2015-07-16,2015-07-17,12,382,IT joke mug - keyboard not found … press F1 to continue (Black),Each,8,13.00,15.000,104.00,15.60,68.00,119.60,8,0,11
850,42362,290,202,109,2015-07-04,2015-07-05,7,184,Superhero action jacket (Blue) M,Each,2,30.00,15.000,60.00,9.00,16.00,69.00,2,0,11
851,69146,224,202,105,2015-01-01,2015-01-02,15,42,Superhero action jacket (Blue) 3XL,Each,6,34.00,15.000,204.00,30.60,60.00,234.60,6,0,11
852,51708,0,0,161,2015-01-01,2015-01-02,21,126,RC toy sedan car with remote control (Red) 1/50 scale,Each,5,25.00,15.000,125.00,18.75,62.50,143.75,5,0,11
853,56738,389,202,11,2015-08-30,2015-08-31,12,384,Packing knife with metal insert blade (Yellow) 9mm,Each,5,1.89,15.000,9.45,1.42,4.95,10.87,5,0,11
854,65852,393,202,8,2015-01-01,2015-01-02,11,385,Large  replacement blades 18mm,Each,50,4.30,15.000,215.00,32.25,112.50,247.25,50,0,11
855,64360,68,1,13,2015-03-13,2015-03-14,12,107,Permanent marker blue 5mm nib (Blue) 5mm,Each,48,2.70,15.000,129.60,19.44,48.00,149.04,48,0,11
856,56156,27,1,92,2015-01-01,2015-01-02,11,667,Plush shark slippers (Gray) L,Each,7,32.00,15.000,224.00,33.60,168.00,257.60,7,0,11
68844797,42573,0,0,208,2018-12-11,2018-12-12,12,842,USB food flash drive - donut,Each,4,32.00,15.000,128.00,19.20,80.00,147.20,4,0,11
858,48409,387,202,99,2015-01-08,2015-01-09,11,383,Dinosaur battery-powered slippers (Green) XL,Each,1,32.00,15.000,32.00,4.80,23.50,36.80,1,0,11
859,73281,39,1,139,2015-02-18,2015-02-19,11,314,"""The Gu"" red shirt XML tag t-shirt (White) L",Each,60,18.00,15.000,1080.00,162.00,660.00,1242.00,60,0,11
860,67833,304,202,41,2015-01-01,2015-01-02,12,956,Shipping carton (Brown) 229x229x229mm,Each,200,1.05,15.000,210.00,31.50,100.00,241.50,200,0,11
861,61956,137,1,107,2015-01-03,2015-01-04,21,335,Superhero action jacket (Blue) XL,Each,9,30.00,15.000,270.00,40.50,72.00,310.50,9,0,11
862,53360,0,0,14,2015-01-01,2015-01-02,15,403,Permanent marker black 5mm nib (Black) 5mm,Each,96,2.70,15.000,259.20,38.88,96.00,298.08,96,0,11
863,48988,49,1,159,2015-01-01,2015-01-02,8,127,RC toy sedan car with remote control (Green) 1/50 scale,Each,1,25.00,15.000,25.00,3.75,12.50,28.75,1,0,11
864,71742,0,0,192,2015-01-01,2015-01-02,9,588,DBA joke mug - two types of DBAs (White),Each,8,13.00,15.000,104.00,15.60,68.00,119.60,8,0,11
865,57592,216,202,6,2015-11-28,2015-11-29,8,41,Air cushion film 200mmx200mm 325m,Each,2,90.00,15.000,180.00,27.00,72.00,207.00,2,0,11
866,41238,288,202,174,2015-04-06,2015-04-07,4,82,Developer joke mug - a foo walks into a bar (White),Each,9,13.00,15.000,117.00,17.55,76.50,134.55,9,0,11
867,44806,0,0,54,2015-01-05,2015-01-06,9,78,10 mm Anti static bubble wrap (Blue) 20m,Each,90,42.00,15.000,3780.00,567.00,1710.00,4347.00,90,0,11
868,41568,0,0,110,2015-06-30,2015-07-01,9,187,Superhero action jacket (Blue) S,Each,1,25.00,15.000,25.00,3.75,6.00,28.75,1,0,11
869,38135,279,202,192,2015-06-29,2015-06-30,23,358,DBA joke mug - two types of DBAs (White),Each,8,13.00,15.000,104.00,15.60,68.00,119.60,8,0,11
870,47479,132,1,19,2015-07-04,2015-07-05,15,334,Red and white urgent despatch tape 48mmx75m,Each,48,3.70,15.000,177.60,26.64,100.80,204.24,48,0,11
871,41628,344,202,184,2015-08-21,2015-08-22,11,80,Developer joke mug - when your hammer is C++ (White),Each,6,13.00,15.000,78.00,11.70,51.00,89.70,6,0,11
872,62500,298,202,169,2015-06-27,2015-06-28,15,995,Developer joke mug - old C developers never die (Black),Each,1,13.00,15.000,13.00,1.95,8.50,14.95,1,0,11
873,75213,0,0,169,2015-01-13,2015-01-14,8,104,Developer joke mug - old C developers never die (Black),Each,1,13.00,15.000,13.00,1.95,8.50,14.95,1,0,11
874,67391,356,202,29,2015-02-20,2015-02-21,7,208,Black and orange fragile despatch tape 48mmx75m,Each,180,3.70,15.000,666.00,99.90,342.00,765.90,180,0,11
875,64723,0,0,95,2015-01-01,2015-01-02,25,1328,Ogre battery-powered slippers (Green) XL,Each,5,32.00,15.000,160.00,24.00,117.50,184.00,5,0,11
876,67024,0,0,217,2015-01-01,2015-01-02,12,663,Office cube periscope (Black),Each,40,18.50,15.000,740.00,111.00,290.00,851.00,40,0,11
877,39337,155,1,158,2015-01-01,2015-01-02,27,609,RC toy sedan car with remote control (Yellow) 1/50 scale,Each,8,25.00,15.000,200.00,30.00,100.00,230.00,8,0,11
878,61143,141,1,41,2015-01-01,2015-01-02,12,336,Shipping carton (Brown) 229x229x229mm,Each,200,1.05,15.000,210.00,31.50,100.00,241.50,200,0,11
879,43529,0,0,117,2015-02-20,2015-02-21,30,896,Alien officer hoodie (Black) XXL,Each,9,35.00,15.000,315.00,47.25,162.00,362.25,9,0,11
880,58830,257,202,108,2015-01-01,2015-01-02,12,81,Superhero action jacket (Blue) L,Each,4,30.00,15.000,120.00,18.00,32.00,138.00,4,0,11
881,61111,38,1,59,2015-07-23,2015-07-24,7,313,20 mm Double sided bubble wrap 50m,Each,100,108.00,15.000,10800.00,1620.00,9200.00,12420.00,100,0,11
882,64723,0,0,14,2015-07-23,2015-07-24,19,105,Permanent marker black 5mm nib (Black) 5mm,Each,72,2.70,15.000,194.40,29.16,72.00,223.56,72,0,11
883,57498,77,1,162,2015-07-24,2015-07-25,4,9,RC toy sedan car with remote control (Black) 1/50 scale,Each,2,25.00,15.000,50.00,7.50,25.00,57.50,2,0,11
884,39209,0,0,211,2015-06-29,2015-06-30,4,8,USB food flash drive - banana,Each,4,32.00,15.000,128.00,19.20,80.00,147.20,4,0,11
885,54587,89,1,148,2015-01-01,2015-01-02,12,244,Ride on toy sedan car (Pink) 1/12 scale,Each,5,230.00,15.000,1150.00,172.50,425.00,1322.50,5,0,11
886,44806,0,0,100,2015-06-29,2015-06-30,9,40,Dinosaur battery-powered slippers (Green) L,Each,9,32.00,15.000,288.00,43.20,216.00,331.20,9,0,11
887,70871,86,1,184,2015-09-05,2015-09-06,7,422,Developer joke mug - when your hammer is C++ (White),Each,6,13.00,15.000,78.00,11.70,51.00,89.70,6,0,11
888,39257,370,202,8,2015-07-17,2015-07-18,6,128,Large  replacement blades 18mm,Each,80,4.30,15.000,344.00,51.60,180.00,395.60,80,0,11
889,57489,330,202,158,2015-01-30,2015-01-31,7,12,RC toy sedan car with remote control (Yellow) 1/50 scale,Each,5,25.00,15.000,125.00,18.75,62.50,143.75,5,0,11
890,48409,387,202,81,2015-01-01,2015-01-02,9,569,Furry animal socks (Pink) M,Pair,48,5.00,15.000,240.00,36.00,168.00,276.00,48,0,11
891,53792,167,1,137,2015-01-01,2015-01-02,35,1206,"""The Gu"" red shirt XML tag t-shirt (White) XXL",Each,120,18.00,15.000,2160.00,324.00,1260.00,2484.00,120,0,11
892,58467,324,202,200,2015-01-01,2015-01-02,9,205,DBA joke mug - you might be a DBA if (White),Each,1,13.00,15.000,13.00,1.95,8.50,14.95,1,0,11
893,59350,383,202,93,2015-02-07,2015-02-08,9,568,Plush shark slippers (Gray) M,Each,1,32.00,15.000,32.00,4.80,24.00,36.80,1,0,11
894,60505,0,0,158,2015-01-09,2015-01-10,12,744,RC toy sedan car with remote control (Yellow) 1/50 scale,Each,6,25.00,15.000,150.00,22.50,75.00,172.50,6,0,11
895,60159,0,0,59,2015-02-11,2015-02-12,15,446,20 mm Double sided bubble wrap 50m,Each,60,108.00,15.000,6480.00,972.00,5520.00,7452.00,60,0,11
896,49915,42,1,150,2015-11-04,2015-11-05,21,315,Ride on toy sedan car (Green) 1/12 scale,Each,10,230.00,15.000,2300.00,345.00,850.00,2645.00,10,0,11
897,65245,195,1,24,2015-01-01,2015-01-02,12,787,Black and orange handle with care despatch tape  48mmx100m,Each,72,4.10,15.000,295.20,44.28,151.20,339.48,72,0,11
898,51006,119,1,152,2015-01-01,2015-01-02,7,424,Ride on toy sedan car (Red) 1/12 scale,Each,4,230.00,15.000,920.00,138.00,340.00,1058.00,4,0,11
899,61486,88,1,199,2015-01-01,2015-01-02,21,524,DBA joke mug - you might be a DBA if (Black),Each,10,13.00,15.000,130.00,19.50,85.00,149.50,10,0,11
900,40704,399,202,161,2015-01-01,2015-01-02,15,915,RC toy sedan car with remote control (Red) 1/50 scale,Each,3,25.00,15.000,75.00,11.25,37.50,86.25,3,0,11
901,58731,376,202,130,2015-07-17,2015-07-18,15,488,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",Each,60,18.00,15.000,1080.00,162.00,660.00,1242.00,60,0,11
902,55406,0,0,1,2015-01-01,2015-01-02,12,265,Void fill 400 L bag (White) 400L,Each,30,50.00,15.000,1500.00,225.00,720.00,1725.00,30,0,11
903,41081,380,202,213,2015-09-17,2015-09-18,21,263,USB food flash drive - pizza slice,Each,4,32.00,15.000,128.00,19.20,80.00,147.20,4,0,11
904,69386,140,1,192,2015-01-01,2015-01-02,11,106,DBA joke mug - two types of DBAs (White),Each,7,13.00,15.000,91.00,13.65,59.50,104.65,7,0,11
905,74510,8,1,94,2015-04-14,2015-04-15,15,665,Plush shark slippers (Gray) S,Each,6,32.00,15.000,192.00,28.80,144.00,220.80,6,0,11
906,45901,0,0,81,2015-01-01,2015-01-02,19,245,Furry animal socks (Pink) M,Pair,120,5.00,15.000,600.00,90.00,420.00,690.00,120,0,11
907,65982,0,0,150,2015-01-11,2015-01-12,21,186,Ride on toy sedan car (Green) 1/12 scale,Each,7,230.00,15.000,1610.00,241.50,595.00,1851.50,7,0,11
908,44863,264,202,126,2015-03-15,2015-03-16,12,43,"""The Gu"" red shirt XML tag t-shirt (Black) L",Each,24,18.00,15.000,432.00,64.80,264.00,496.80,24,0,11
909,66573,0,0,164,2015-07-16,2015-07-17,6,404,IT joke mug - hardware: part of the computer that can be kicked (White),Each,5,13.00,15.000,65.00,9.75,42.50,74.75,5,0,11
910,42362,290,202,41,2015-07-04,2015-07-05,7,184,Shipping carton (Brown) 229x229x229mm,Each,25,1.05,15.000,26.25,3.94,12.50,30.19,25,0,11
911,69146,224,202,180,2015-01-01,2015-01-02,15,42,"Developer joke mug - (hip, hip, array) (White)",Each,10,13.00,15.000,130.00,19.50,85.00,149.50,10,0,11
912,64280,158,1,139,2015-01-01,2015-01-02,26,706,"""The Gu"" red shirt XML tag t-shirt (White) L",Each,72,18.00,15.000,1296.00,194.40,792.00,1490.40,72,0,11
913,56738,389,202,128,2015-08-30,2015-08-31,12,384,"""The Gu"" red shirt XML tag t-shirt (Black) S",Each,120,18.00,15.000,2160.00,324.00,1320.00,2484.00,120,0,11
914,65852,393,202,203,2015-01-01,2015-01-02,11,385,DBA joke mug - mind if I join you? (Black),Each,10,13.00,15.000,130.00,19.50,85.00,149.50,10,0,11
915,64360,68,1,13,2015-03-13,2015-03-14,12,107,Permanent marker blue 5mm nib (Blue) 5mm,Each,48,2.70,15.000,129.60,19.44,48.00,149.04,48,0,11
916,56156,27,1,110,2015-01-01,2015-01-02,11,667,Superhero action jacket (Blue) S,Each,5,25.00,15.000,125.00,18.75,30.00,143.75,5,0,11
68844857,42573,0,0,208,2018-12-11,2018-12-12,12,842,USB food flash drive - donut,Each,4,32.00,15.000,128.00,19.20,80.00,147.20,4,0,11
918,48409,387,202,99,2015-01-08,2015-01-09,11,383,Dinosaur battery-powered slippers (Green) XL,Each,1,32.00,15.000,32.00,4.80,23.50,36.80,1,0,11
919,73281,39,1,139,2015-02-18,2015-02-19,11,314,"""The Gu"" red shirt XML tag t-shirt (White) L",Each,60,18.00,15.000,1080.00,162.00,660.00,1242.00,60,0,11
920,67833,304,202,41,2015-01-01,2015-01-02,12,956,Shipping carton (Brown) 229x229x229mm,Each,200,1.05,15.000,210.00,31.50,100.00,241.50,200,0,11
921,61956,137,1,107,2015-01-03,2015-01-04,21,335,Superhero action jacket (Blue) XL,Each,9,30.00,15.000,270.00,40.50,72.00,310.50,9,0,11
922,53360,0,0,14,2015-01-01,2015-01-02,15,403,Permanent marker black 5mm nib (Black) 5mm,Each,96,2.70,15.000,259.20,38.88,96.00,298.08,96,0,11
923,48988,49,1,117,2015-01-01,2015-01-02,8,127,Alien officer hoodie (Black) XXL,Each,6,35.00,15.000,210.00,31.50,108.00,241.50,6,0,11
924,71742,0,0,20,2015-01-01,2015-01-02,9,588,Black and yellow heavy despatch tape 48mmx100m,Each,168,4.10,15.000,688.80,103.32,285.60,792.12,168,0,11
925,57592,216,202,6,2015-11-29,2015-11-30,8,41,Air cushion film 200mmx200mm 325m,Each,2,90.00,15.000,180.00,27.00,72.00,207.00,2,0,11
926,41238,288,202,190,2015-04-06,2015-04-07,4,82,Developer joke mug - Oct 31 = Dec 25 (White),Each,9,13.00,15.000,117.00,17.55,76.50,134.55,9,0,11
927,67833,304,202,151,2015-01-05,2015-01-06,23,807,Ride on toy sedan car (Blue) 1/12 scale,Each,2,230.00,15.000,460.00,69.00,170.00,529.00,2,0,11
928,41568,0,0,110,2015-06-30,2015-07-01,9,187,Superhero action jacket (Blue) S,Each,1,25.00,15.000,25.00,3.75,6.00,28.75,1,0,11
929,38135,279,202,15,2015-06-29,2015-06-30,23,358,Tape dispenser (Blue),Each,60,32.00,15.000,1920.00,288.00,900.00,2208.00,60,0,11
930,47479,132,1,214,2015-07-04,2015-07-05,15,334,USB food flash drive - hot dog,Each,7,32.00,15.000,224.00,33.60,140.00,257.60,7,0,11
931,41628,344,202,184,2015-08-21,2015-08-22,11,80,Developer joke mug - when your hammer is C++ (White),Each,6,13.00,15.000,78.00,11.70,51.00,89.70,6,0,11
932,62500,298,202,38,2015-06-27,2015-06-28,15,995,Shipping carton (Brown) 457x279x279mm,Each,125,1.28,15.000,160.00,24.00,85.00,184.00,125,0,11
933,75213,0,0,169,2015-01-13,2015-01-14,8,104,Developer joke mug - old C developers never die (Black),Each,1,13.00,15.000,13.00,1.95,8.50,14.95,1,0,11
934,67391,356,202,17,2015-02-20,2015-02-21,7,208,Tape dispenser (Black),Each,30,32.00,15.000,960.00,144.00,450.00,1104.00,30,0,11
935,64723,0,0,95,2015-01-01,2015-01-02,25,1328,Ogre battery-powered slippers (Green) XL,Each,5,32.00,15.000,160.00,24.00,117.50,184.00,5,0,11
936,67024,0,0,217,2015-01-01,2015-01-02,12,663,Office cube periscope (Black),Each,40,18.50,15.000,740.00,111.00,290.00,851.00,40,0,11
937,39337,155,1,158,2015-01-01,2015-01-02,27,609,RC toy sedan car with remote control (Yellow) 1/50 scale,Each,8,25.00,15.000,200.00,30.00,100.00,230.00,8,0,11
938,61143,141,1,41,2015-01-01,2015-01-02,12,336,Shipping carton (Brown) 229x229x229mm,Each,200,1.05,15.000,210.00,31.50,100.00,241.50,200,0,11
939,43529,0,0,117,2015-02-20,2015-02-21,30,896,Alien officer hoodie (Black) XXL,Each,9,35.00,15.000,315.00,47.25,162.00,362.25,9,0,11
940,58830,257,202,108,2015-01-01,2015-01-02,12,81,Superhero action jacket (Blue) L,Each,4,30.00,15.000,120.00,18.00,32.00,138.00,4,0,11
941,61111,38,1,59,2015-07-23,2015-07-24,7,313,20 mm Double sided bubble wrap 50m,Each,100,108.00,15.000,10800.00,1620.00,9200.00,12420.00,100,0,11
942,64723,0,0,14,2015-07-23,2015-07-24,19,105,Permanent marker black 5mm nib (Black) 5mm,Each,72,2.70,15.000,194.40,29.16,72.00,223.56,72,0,11
943,57498,77,1,162,2015-07-25,2015-07-26,4,9,RC toy sedan car with remote control (Black) 1/50 scale,Each,2,25.00,15.000,50.00,7.50,25.00,57.50,2,0,11
944,39209,0,0,211,2015-06-29,2015-06-30,4,8,USB food flash drive - banana,Each,4,32.00,15.000,128.00,19.20,80.00,147.20,4,0,11
945,54587,89,1,148,2015-01-01,2015-01-02,12,244,Ride on toy sedan car (Pink) 1/12 scale,Each,5,230.00,15.000,1150.00,172.50,425.00,1322.50,5,0,11
946,44806,0,0,100,2015-06-29,2015-06-30,9,40,Dinosaur battery-powered slippers (Green) L,Each,9,32.00,15.000,288.00,43.20,216.00,331.20,9,0,11
947,45963,0,0,17,2015-09-06,2015-09-07,25,955,Tape dispenser (Black),Each,20,32.00,15.000,640.00,96.00,300.00,736.00,20,0,11
948,39257,370,202,8,2015-07-17,2015-07-18,6,128,Large  replacement blades 18mm,Each,80,4.30,15.000,344.00,51.60,180.00,395.60,80,0,11
949,54571,386,202,190,2015-01-30,2015-01-31,9,167,Developer joke mug - Oct 31 = Dec 25 (White),Each,5,13.00,15.000,65.00,9.75,42.50,74.75,5,0,11
950,48409,387,202,81,2015-01-01,2015-01-02,9,569,Furry animal socks (Pink) M,Pair,48,5.00,15.000,240.00,36.00,168.00,276.00,48,0,11
951,53792,167,1,137,2015-01-01,2015-01-02,35,1206,"""The Gu"" red shirt XML tag t-shirt (White) XXL",Each,120,18.00,15.000,2160.00,324.00,1260.00,2484.00,120,0,11
952,58467,324,202,97,2015-01-01,2015-01-02,9,205,Ogre battery-powered slippers (Green) M,Each,10,32.00,15.000,320.00,48.00,240.00,368.00,10,0,11
953,59350,383,202,93,2015-02-07,2015-02-08,9,568,Plush shark slippers (Gray) M,Each,1,32.00,15.000,32.00,4.80,24.00,36.80,1,0,11
954,60505,0,0,158,2015-01-09,2015-01-10,12,744,RC toy sedan car with remote control (Yellow) 1/50 scale,Each,6,25.00,15.000,150.00,22.50,75.00,172.50,6,0,11
955,60159,0,0,193,2015-02-11,2015-02-12,15,446,DBA joke mug - SELECT caffeine FROM mug (Black),Each,1,13.00,15.000,13.00,1.95,8.50,14.95,1,0,11
956,49915,42,1,140,2015-11-05,2015-11-06,21,315,"""The Gu"" red shirt XML tag t-shirt (White) M",Each,60,18.00,15.000,1080.00,162.00,660.00,1242.00,60,0,11
957,65245,195,1,24,2015-01-01,2015-01-02,12,787,Black and orange handle with care despatch tape  48mmx100m,Each,72,4.10,15.000,295.20,44.28,151.20,339.48,72,0,11
958,51006,119,1,152,2015-01-01,2015-01-02,7,424,Ride on toy sedan car (Red) 1/12 scale,Each,4,230.00,15.000,920.00,138.00,340.00,1058.00,4,0,11
959,61486,88,1,78,2015-01-01,2015-01-02,21,524,Halloween zombie mask (Light Brown) S,Each,84,18.00,15.000,1512.00,226.80,-84.00,1738.80,84,0,11
960,40704,399,202,161,2015-01-01,2015-01-02,15,915,RC toy sedan car with remote control (Red) 1/50 scale,Each,3,25.00,15.000,75.00,11.25,37.50,86.25,3,0,11
961,50845,191,1,182,2015-07-17,2015-07-18,9,10,Developer joke mug - inheritance is the OO way to become wealthy (White),Each,5,13.00,15.000,65.00,9.75,42.50,74.75,5,0,11
962,55406,0,0,136,2015-01-01,2015-01-02,12,265,"""The Gu"" red shirt XML tag t-shirt (White) 3XL",Each,12,18.00,15.000,216.00,32.40,120.00,248.40,12,0,11
963,41081,380,202,213,2015-09-17,2015-09-18,21,263,USB food flash drive - pizza slice,Each,4,32.00,15.000,128.00,19.20,80.00,147.20,4,0,11
964,69386,140,1,27,2015-01-01,2015-01-02,11,106,Black and orange glass with care despatch tape 48mmx75m,Each,24,3.70,15.000,88.80,13.32,50.40,102.12,24,0,11
965,74510,8,1,94,2015-04-14,2015-04-15,15,665,Plush shark slippers (Gray) S,Each,6,32.00,15.000,192.00,28.80,144.00,220.80,6,0,11
966,45901,0,0,170,2015-01-01,2015-01-02,19,245,Developer joke mug - old C developers never die (White),Each,8,13.00,15.000,104.00,15.60,68.00,119.60,8,0,11
967,65982,0,0,124,2015-01-11,2015-01-12,21,186,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",Each,24,18.00,15.000,432.00,64.80,252.00,496.80,24,0,11
968,44863,264,202,126,2015-03-15,2015-03-16,12,43,"""The Gu"" red shirt XML tag t-shirt (Black) L",Each,24,18.00,15.000,432.00,64.80,264.00,496.80,24,0,11
969,48409,387,202,167,2015-07-16,2015-07-17,12,382,IT joke mug - keyboard not found … press F1 to continue (Black),Each,8,13.00,15.000,104.00,15.60,68.00,119.60,8,0,11
970,73736,349,202,3,2015-07-04,2015-07-05,7,243,Void fill 200 L bag (White) 200L,Each,20,25.00,15.000,500.00,75.00,180.00,575.00,20,0,11
971,69146,224,202,105,2015-01-01,2015-01-02,15,42,Superhero action jacket (Blue) 3XL,Each,6,34.00,15.000,204.00,30.60,60.00,234.60,6,0,11
972,64280,158,1,139,2015-01-01,2015-01-02,26,706,"""The Gu"" red shirt XML tag t-shirt (White) L",Each,72,18.00,15.000,1296.00,194.40,792.00,1490.40,72,0,11
973,56738,389,202,11,2015-08-30,2015-08-31,12,384,Packing knife with metal insert blade (Yellow) 9mm,Each,5,1.89,15.000,9.45,1.42,4.95,10.87,5,0,11
974,65852,393,202,8,2015-01-01,2015-01-02,11,385,Large  replacement blades 18mm,Each,50,4.30,15.000,215.00,32.25,112.50,247.25,50,0,11
975,64360,68,1,14,2015-03-13,2015-03-14,12,107,Permanent marker black 5mm nib (Black) 5mm,Each,72,2.70,15.000,194.40,29.16,72.00,223.56,72,0,11
976,56156,27,1,110,2015-01-01,2015-01-02,11,667,Superhero action jacket (Blue) S,Each,5,25.00,15.000,125.00,18.75,30.00,143.75,5,0,11
68844917,42573,0,0,208,2017-11-24,2017-11-25,12,842,USB food flash drive - donut,Each,4,32.00,15.000,128.00,19.20,80.00,147.20,4,0,11
978,48409,387,202,2,2015-01-08,2015-01-09,11,383,Void fill 300 L bag (White) 300L,Each,10,37.50,15.000,375.00,56.25,195.00,431.25,10,0,11
979,73281,39,1,121,2015-02-18,2015-02-19,11,314,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",Each,96,18.00,15.000,1728.00,259.20,960.00,1987.20,96,0,11
980,39667,322,202,60,2015-01-01,2015-01-02,11,810,20 mm Double sided bubble wrap 20m,Each,90,33.00,15.000,2970.00,445.50,1620.00,3415.50,90,0,11
