ID,UpdateOn,IncomeTax,IncomeTaxTarget,ValueAddedTax,TargetValueAddedTax,CorporationTax,TargetCorporationTax,location,Industries
2743,9/21/2020,29454711.92,32360425.03,18653091.8,21416840.4,16402279.08,18056706.09,Location-4,Finance
2744,9/21/2020,29492311.15,32379513.19,18664834.46,21430836.57,16426471.28,18067797.21,Location-5,Finance
2745,9/22/2020,29547329.91,32421606.48,18757729.81,21519245.2,16484156.02,18100235.83,Location-1,Retails
2746,9/22/2020,29549911.31,32419148.81,18757166.87,21516703.14,16490114.87,18099501.75,Location-2,Retails
2747,9/22/2020,29546936.43,32415669.07,18758046.94,21519220.01,16488249.4,18098052.54,Location-3,Retails
2748,9/22/2020,29555079.35,32416011.06,18766800.24,21512660.39,16496594.9,18106553.99,Location-4,Retails
2749,9/22/2020,29562708.05,32453434.22,18767242.11,21530815.78,16502627.77,18116941.84,Location-5,Retails
2750,9/22/2020,29443054.53,32338027.1,18724300.35,21441780.64,16363899.33,18031987.2,Location-1,Manufacturing
2751,9/22/2020,29441737.61,32341179.09,18726986.54,21452500.18,16374028.63,18032885.12,Location-2,Manufacturing
2752,9/22/2020,29441164.33,32351128.77,18723621.21,21451808.23,16364346.67,18043043.27,Location-3,Manufacturing
2753,9/22/2020,29458853.85,32347476.12,18725609.11,21441512.64,16372504.55,18037745.78,Location-4,Manufacturing
2754,9/22/2020,29467412.06,32356017.94,18744754.94,21469539.61,16389776.46,18059127.77,Location-5,Manufacturing
2755,9/22/2020,29460546.96,32357637.79,18644279.93,21419469.74,16395912.18,18047142.8,Location-1,Finance
2756,9/22/2020,29460604.85,32359342.89,18644365.67,21415635.14,16404885.88,18056486.72,Location-2,Finance
2757,9/22/2020,29462065.91,32358485.01,18644770.63,21419136.42,16401224.6,18051978.58,Location-3,Finance
2758,9/22/2020,29455136.35,32362136.44,18647690.72,21414117.37,16409378.9,18058863.58,Location-4,Finance
2759,9/22/2020,29477795.9,32366628.52,18656809.12,21429180.83,16416822.09,18068098.31,Location-5,Finance
2760,9/23/2020,29544787.52,32417868.25,18761638.86,21518349.91,16485907.68,18101122.33,Location-1,Retails
2761,9/23/2020,29543676.48,32422398.13,18754841.51,21513852.21,16483179.27,18094703.02,Location-2,Retails
2762,9/23/2020,29556985.31,32417764.31,18756112.35,21519879.06,16497269.43,18099536.65,Location-3,Retails
2763,9/23/2020,29547202.68,32416384.49,18767288.89,21511054.62,16494098.37,18099888.99,Location-4,Retails
2764,9/23/2020,29571147.14,32450968.48,18768428.61,21530696.91,16504543.94,18119468.15,Location-5,Retails
2765,9/23/2020,29449428.91,32343708.69,13721465.41,16439553.14,16364943.75,18033045.26,Location-1,Manufacturing
2766,9/23/2020,29445125.12,32349253.72,13722647.59,16439218.9,16364318.67,18038266.72,Location-2,Manufacturing
2767,9/23/2020,29449442.68,32343614.05,13730393.21,16446265.37,16373949.97,18044766.16,Location-3,Manufacturing
2768,9/23/2020,29454644.88,32350866.1,13721410.91,16452633.23,16367199.89,18040463.05,Location-4,Manufacturing
2769,9/23/2020,29466195.02,32354781.84,13751026.67,16467221.18,16384639.84,18051239.11,Location-5,Manufacturing
2770,9/23/2020,29455969.19,32354720.68,18646233.03,21416661.91,16399699.58,18054685.11,Location-1,Finance
2771,9/23/2020,29461152.38,32361096.5,18647505.89,21411172.89,16397421.08,18052420,Location-2,Finance
2772,9/23/2020,29462672.86,32361030.1,18648336.82,21419501.81,16402417.53,18050079.61,Location-3,Finance
2773,9/23/2020,29457934.69,32354263.43,18640492.59,21419227.85,16396558.75,18048593.2,Location-4,Finance
2774,9/23/2020,29470244.38,32384763.31,18667249.03,21426972.93,16431458.11,18072671.47,Location-5,Finance
2775,9/24/2020,29544149.87,32423364.94,18756157.91,21511621.33,16491445.22,18094984,Location-1,Retails
2776,9/24/2020,29552506.77,32418447.75,18760645.02,21519715.52,16493437.45,18095663.62,Location-2,Retails
2777,9/24/2020,29548398.8,32423987.49,18755125.97,21518142.06,16488079.4,18109496.47,Location-3,Retails
2778,9/24/2020,29549543.55,32429869.81,18760391.58,21520913.57,16485205.39,18110589.04,Location-4,Retails
2779,9/24/2020,29576106.47,32435780.52,18783588.83,21526880.4,16508957.29,18111527.79,Location-5,Retails
2780,9/24/2020,29450970.13,32347579.47,18719295.12,21448364.29,16368051.11,18037494.99,Location-1,Manufacturing
2781,9/24/2020,29451733.92,32344243.96,18728166.55,21440990.48,16369139.85,18034126.72,Location-2,Manufacturing
2782,9/24/2020,29441916.91,32343526.59,18717387.49,21440368.51,16368553.12,18041985.48,Location-3,Manufacturing
2783,9/24/2020,29445502.93,32355134.36,18723541.53,21452977.3,16364456.94,18044519.78,Location-4,Manufacturing
2784,9/24/2020,29468060.95,32355610.99,18744044.51,21467981.11,16399952.37,18044786.08,Location-5,Manufacturing
2785,9/24/2020,29460953.96,32362558.28,18650007.77,21417112.69,16403764.18,18047688.75,Location-1,Finance
2786,9/24/2020,29455757.41,32354133.38,18646108.3,21414974.2,16407506.36,18049670.33,Location-2,Finance
2787,9/24/2020,29457135.81,32364500.53,18642875.25,21423584.16,16400309.09,18058270.44,Location-3,Finance
2788,9/24/2020,29459442.42,32357585.27,18647019.5,21418054.62,16397982.77,18056689.53,Location-4,Finance
2789,9/24/2020,29486603.04,32381459.99,18669325.13,21433922.76,16428091.34,18066873.66,Location-5,Finance
2790,9/25/2020,29548854.87,32419936.73,18754651.12,21514257.18,16486822.72,18098413.85,Location-1,Retails
2791,9/25/2020,29547658.51,32420496.29,18757982.28,21520928.17,16488319.87,18097439.62,Location-2,Retails
2792,9/25/2020,29545309.3,32418160.58,18755488.64,21512027.89,16496748.24,18099133.73,Location-3,Retails
2793,9/25/2020,29559870.87,32416443.37,18756255.98,21517041.14,16499344.12,18117680.11,Location-4,Retails
2794,9/25/2020,29560736.65,32444724.47,18787342,21542624.68,16508942.29,18119202.16,Location-5,Retails
2795,9/25/2020,29442857.17,32341481.51,18722842.36,21448555.96,16362886.83,18039367.68,Location-1,Manufacturing
2796,9/25/2020,29451468.63,32344419.11,18727385.39,21446361.24,16369633.65,18035304.41,Location-2,Manufacturing
2797,9/25/2020,29454438.71,32338884.08,18726529.45,21450537,16374964.67,18044478.03,Location-3,Manufacturing
2798,9/25/2020,29446027.42,32345548.75,18722506.25,21448670.1,16368760.21,18039554.31,Location-4,Manufacturing
2799,9/25/2020,29462976.02,32361771.89,18739370.34,21453068.82,16385330.09,18051667.12,Location-5,Manufacturing
2800,9/25/2020,29456469.75,32357317.9,14641207.26,17414768.17,16404520.53,18049497.3,Location-1,Finance
2801,9/25/2020,29460718.05,32357038.35,14651294.97,17420128.86,16396658.09,18054410.33,Location-2,Finance
2802,9/25/2020,29457525.65,32359464.43,14645060.01,17421311.96,16406766.79,18051610.76,Location-3,Finance
2803,9/25/2020,29460788.74,32355870.25,14654349.88,17417707.58,16398768.24,18052713.29,Location-4,Finance
2804,9/25/2020,29467377.06,32379044.66,14662757.66,17434132.66,16421109.73,18066510.1,Location-5,Finance
2805,9/26/2020,29548697.31,32426085.62,19762477.05,22516876.31,16487433.8,18104093.15,Location-1,Retails
2806,9/26/2020,29543934.23,32419693.98,19761577.15,22509309.27,16495052.09,18095294.15,Location-2,Retails
2807,9/26/2020,29551429.32,32420503.13,19760674.61,22519423.6,16490859.69,18096203.95,Location-3,Retails
2808,9/26/2020,29544575.47,32420689.66,19765646.87,22511673.39,16489415.94,18111708.43,Location-4,Retails
2809,9/26/2020,29569210.93,32452125.9,19770677.09,22535212.33,16507442.58,18114958.44,Location-5,Retails
2810,9/26/2020,29444197.83,32347078.99,18722433.67,21448669.05,16364739.15,18030139.48,Location-1,Manufacturing
2811,9/26/2020,29444271.55,32343022.42,18725408,21441948.29,16370317.03,18038305.09,Location-2,Manufacturing
2812,9/26/2020,29442884.21,32344449.46,18728175.08,21443365.22,16365869.18,18034386.84,Location-3,Manufacturing
2813,9/26/2020,29461441.37,32350707.85,18724962.92,21456400.74,16361318.75,18039297.61,Location-4,Manufacturing
2814,9/26/2020,29462828.32,32354625.43,18749297.2,21458280.67,16390940.09,18053401.65,Location-5,Manufacturing
2815,9/26/2020,29459156.44,32353579.71,18645936.62,21419343.71,16399910.45,18046732.06,Location-1,Finance
2816,9/26/2020,29461158.86,32360087.27,18645172.87,21414142.43,16396566.93,18054975.32,Location-2,Finance
2817,9/26/2020,29455838.72,32357699.58,18650149.42,21418051.54,16400085.32,18050081.58,Location-3,Finance
2818,9/26/2020,29459252.65,32361533.66,18643165.28,21419797.91,16408906.96,18053682.07,Location-4,Finance
2819,9/26/2020,29493623.31,32379908.59,18660638.95,21431681.42,16426174.66,18073362.01,Location-5,Finance
2820,9/27/2020,29543682.97,32427563.95,18754558.07,21517911.32,16493176.86,18102903.2,Location-1,Retails
2821,9/27/2020,29552348.9,32424555.24,18752466.13,21523676.6,16488386.5,18097317.59,Location-2,Retails
2822,9/27/2020,29552296.07,32427325.04,18759564.12,21521540.34,16489047.45,18103149.84,Location-3,Retails
2823,9/27/2020,29542385.68,32422923.4,18770692.3,21514322.92,16490931.91,18109420.47,Location-4,Retails
2824,9/27/2020,29562687.77,32439312.87,18774656.77,21540786.83,16512948.86,18122831.57,Location-5,Retails
2825,9/27/2020,29449870.7,32343501.58,18722891.75,21442418.53,16365843.87,18031378.54,Location-1,Manufacturing
2826,9/27/2020,29451579.12,32342491.38,18718192.15,21446654.22,16363404.62,18040463.42,Location-2,Manufacturing
2827,9/27/2020,29448342.38,32349389.33,18720209.82,21449176.36,16370586.58,18032132.23,Location-3,Manufacturing
2828,9/27/2020,29445516.84,32345897.36,18719019.16,21440916.12,16362905.4,18034406.97,Location-4,Manufacturing
2829,9/27/2020,29482013.33,32363561.59,18758949.64,21467961.22,16391873.34,18061548.65,Location-5,Manufacturing
2830,9/27/2020,29459472.74,32359355.38,18645779.46,21413836.63,16404890.27,18055473.7,Location-1,Finance
2831,9/27/2020,29459288.61,32356616.98,18640517.38,21423025.28,16408885.88,18055399.71,Location-2,Finance
2832,9/27/2020,29458533.08,32355728.51,18643499.92,21424973.3,16409021.96,18047660.27,Location-3,Finance
2833,9/27/2020,29457081.5,32363888.73,18652173.3,21422688.98,16403634.44,18056966.18,Location-4,Finance
2834,9/27/2020,29469883.96,32388143.02,18656245.77,21432065.56,16425588.29,18062768.11,Location-5,Finance
2835,9/28/2020,29550258.39,32429633,18755002.98,21515797.8,16492422.54,18104279.53,Location-1,Retails
2836,9/28/2020,29548787.85,32426394.66,18762455.46,21518767.69,16497502.86,18104711.16,Location-2,Retails
2837,9/28/2020,29543865.2,32422739.62,18761665.86,21526461.49,16492599.89,18105446.02,Location-3,Retails
2838,9/28/2020,29542829.42,32420528.35,18755830.84,21516152.84,16494058.38,18098744.98,Location-4,Retails
2839,9/28/2020,29577405.29,32450167.88,18774363.47,21537627.95,16508284.77,18118837.07,Location-5,Retails
2840,9/28/2020,29450969.75,32350203.24,18718235.44,21448080.08,16367933.32,18039045.95,Location-1,Manufacturing
2841,9/28/2020,29449953.84,32347064.31,18726553.66,21451478.26,16366676.47,18035509.66,Location-2,Manufacturing
2842,9/28/2020,29450343.65,32348675.48,18725949.22,21453302.8,16374031.69,18032080.11,Location-3,Manufacturing
2843,9/28/2020,29451458.7,32349222.37,18725839.88,21451306.35,16368114.31,18042672.98,Location-4,Manufacturing
2844,9/28/2020,29469840.69,32359274.6,18735433.11,21455690.78,16394025.04,18051121.02,Location-5,Manufacturing
2845,9/28/2020,29457466.27,32359408.04,18648893.32,21412731.39,16406614.39,18055310.48,Location-1,Finance
2846,9/28/2020,29460754.27,32360013.71,18648619.57,21421622.18,16410431.96,18054989.58,Location-2,Finance
2847,9/28/2020,29464665.24,32367679.41,18646051.55,21420531.08,16405654.95,18051843.94,Location-3,Finance
2848,9/28/2020,29469079.06,32370688.22,18653335.62,21414699.48,16403395.14,18063675.38,Location-4,Finance
2849,9/28/2020,29473643.75,32371919.63,18654704.92,21437868.96,16428930.51,18064008.19,Location-5,Finance
2850,9/29/2020,29546563.2,32423701.61,18759040.65,21516853.26,16499556.48,18102612.15,Location-1,Retails
2851,9/29/2020,29546712.81,32424991.6,18751827.36,21520368.76,16492591.35,18100149.06,Location-2,Retails
2852,9/29/2020,29548640.39,32420946.81,18755788.09,21513025.92,16496622.95,18100214.06,Location-3,Retails
2853,9/29/2020,29545899.1,32427617.4,18751217.16,21513612.43,16497542.67,18110563.78,Location-4,Retails
2854,9/29/2020,29584152.95,32431184.58,18782442.61,21542258.87,16521054.13,18119363.01,Location-5,Retails
2855,9/29/2020,29445425,32342556.39,18727496.25,21451003,16369082.03,18032529.33,Location-1,Manufacturing
2856,9/29/2020,29452211.17,32351086.74,18734984.19,21449785.18,16364579.97,18041401.02,Location-2,Manufacturing
2857,9/29/2020,29444282.5,32346957.1,18735969.16,21443488.02,16367724.26,18037289.47,Location-3,Manufacturing
2858,9/29/2020,29448908.81,32353804.6,18735505.09,21443797.2,16375227.26,18033169.88,Location-4,Manufacturing
2859,9/29/2020,29463647.07,32353894.75,18741014.15,21473156.57,16379194.39,18066427.19,Location-5,Manufacturing
2860,9/29/2020,29458681.23,32359261.75,18645684.09,21418388.6,16403131.14,18050386.89,Location-1,Finance
2861,9/29/2020,29461535.1,32363807.32,18645613.27,21413887.57,16404727.8,18057516.12,Location-2,Finance
2862,9/29/2020,29453378.76,32353990.94,18654988.58,21414157.88,16406088.36,18050670.08,Location-3,Finance
2863,9/29/2020,29452472.35,32355788.14,18652829.73,21418088.2,16401223.67,18064784.14,Location-4,Finance
2864,9/29/2020,29479280.56,32385712.56,18673925.15,21430246.7,16434863.1,18066602.23,Location-5,Finance
2865,9/30/2020,29564589.77,32428461.06,18771100.7,21517364.79,16494708.58,18107860.25,Location-1,Retails
2866,9/30/2020,29560376.98,32433051.64,18769223.22,21521476,16504462.46,18109779.68,Location-2,Retails
2867,9/30/2020,29559207.54,32431296.71,18766071.72,21520645.82,16498387.57,18109455.13,Location-3,Retails
2868,9/30/2020,29555970.9,32435263.82,18772408.19,21532620.95,16495892.11,18109869.47,Location-4,Retails
2869,9/30/2020,29584880.37,32446722.25,18789182.53,21544419.95,16523587.37,18129689.78,Location-5,Retails
2870,9/30/2020,29453517.2,32351680.62,18735369.65,21458223.19,16381996.27,18047593.05,Location-1,Manufacturing
2871,9/30/2020,29461471.03,32348371.09,18729646.63,21456763.89,16387251.91,18042639.82,Location-2,Manufacturing
2872,9/30/2020,29454640.59,32356287.87,18730898.87,21454589.57,16380597.35,18047371.8,Location-3,Manufacturing
2873,9/30/2020,29462274.87,32351736.54,18738710.26,21465246.75,16386957.62,18040267.67,Location-4,Manufacturing
2874,9/30/2020,29473283.14,32377037.26,18747621.04,21469945.28,16404428.64,18069429.61,Location-5,Manufacturing
2875,9/30/2020,29477181.45,32366191.96,18648558.53,21430087.98,16413287.82,18052383.64,Location-1,Finance
2876,9/30/2020,29476800.55,32366640.28,18655588.45,21424382.94,16411535.4,18058658.9,Location-2,Finance
2877,9/30/2020,29469597.94,32362897.06,18651481.51,21437384.16,16415228.88,18061765.16,Location-3,Finance
2878,9/30/2020,29481537.99,32365227,18664815.69,21429870.51,16416723.53,18055373.76,Location-4,Finance
2879,9/30/2020,29483889.27,32396626.06,18670685.5,21448833.99,16421048.75,18075067.82,Location-5,Finance
