year,month,latitude,longitude,admin_name,excellent_sentiment,good_sentiment,negative_sentiment,neutral_sentiment
2020,9,55.93512,-4.24652,East Dunbartonshire,81.66,8.34,1.78,8.22
2020,9,55.983925,-2.8457375,East Lothian,82.99,7.01,1.12,8.88
2020,9,55.78048,-4.3428,East Renfrewshire,78.79,11.21,2.05,7.95
2020,9,53.816005,-0.49142,East Riding of Yorkshire,79.39,10.61,0.95,9.05
2020,9,50.92780323,0.306025806,East Sussex,82.94,7.06,3.36,6.64
2020,9,55.9414625,-3.323325,"Edinburgh, City of",80.74,9.26,0.62,9.38
2020,9,58.209,-6.387,Eilean Siar,79.44,10.56,4.22,5.78
2020,9,51.63712,-0.08266,Enfield,82.27,7.73,5.15,4.85
2020,9,51.75509254,0.542498507,Essex,82.16,7.84,2.27,7.73
2020,9,56.01055,-3.778175,Falkirk,82.89,7.11,0.67,9.33
2020,9,54.59,-7.29,Fermanagh and Omagh,79.13,10.87,1.6,8.4
2020,9,56.17235217,-3.165756522,Fife,79.58,10.42,0.62,9.38
2020,9,53.22044615,-3.130053846,Flintshire,78.39,11.61,0.58,9.42
2020,9,54.94215,-1.64974,Gateshead,80.36,9.64,1.23,8.77
2020,9,55.855225,-4.271525,Glasgow City,78.02,11.98,3.83,6.17
2020,9,51.79496765,-2.205320588,Gloucestershire,82.47,7.53,5.59,4.41
2020,9,51.4735,0.0595,Greenwich,79.03,10.97,4.05,5.95
2020,9,52.97142857,-4.160785714,Gwynedd,82.2,7.8,5.27,4.73
2020,9,51.5414,-0.0266,Hackney,78.79,11.21,2.94,7.06
2020,9,53.37233333,-2.751666667,Halton,78.69,11.31,6.85,3.15
2020,9,51.4828,-0.195,Hammersmith and Fulham,82.91,7.09,4.92,5.08
2020,9,51.0235375,-1.232942188,Hampshire,81.23,8.77,3.83,6.17
2020,9,51.59103333,-0.101633333,Haringey,80.16,9.84,2.66,7.34
2020,9,51.59421667,-0.3493,Harrow,80.55,9.45,2.29,7.71
2020,9,54.6764,-1.1994,Hartlepool,78.24,11.76,5.22,4.78
2020,9,51.563,0.2147,Havering,78.29,11.71,1.05,8.95
2020,9,52.1251625,-2.721725,Herefordshire,80.99,9.01,5.98,4.02
2020,9,51.77312745,-0.263427451,Hertfordshire,80.65,9.35,0.81,9.19
2020,9,57.67166154,-4.247092308,Highland,80.35,9.65,6.8,3.2
2020,9,51.541975,-0.4593625,Hillingdon,79.75,10.25,0.8,9.2
2020,9,51.4582,-0.39195,Hounslow,79.55,10.45,4.39,5.61
2020,9,55.92778,-4.75406,Inverclyde,79.25,10.75,6.19,3.81
2020,9,53.29063333,-4.307083333,Isle of Anglesey,80.21,9.79,3.24,6.76
2020,9,50.69328462,-1.267792308,Isle of Wight,79.2,10.8,3.55,6.45
2020,9,51.548,-0.09985,Islington,82.19,7.81,1.46,8.54
2020,9,51.5,-0.19,Kensington and Chelsea,79.03,10.97,4.84,5.16
2020,9,51.26558125,0.738851042,Kent,82.75,7.25,4.98,5.02
2020,9,53.76906667,-0.350266667,"Kingston upon Hull, City of",79.37,10.63,5.15,4.85
2020,9,51.40215,-0.30325,Kingston upon Thames,80.38,9.62,2.7,7.3
2020,9,53.6477,-1.730757895,Kirklees,82.31,7.69,5.26,4.74
2020,9,53.42288333,-2.848516667,Knowsley,81.24,8.76,1.34,8.66
2020,9,51.4604,-0.116266667,Lambeth,79.07,10.93,2.65,7.35
2020,9,53.76817015,-2.614720896,Lancashire,78.66,11.34,6.23,3.77
2020,9,53.82412,-1.544528,Leeds,79.7,10.3,5.38,4.62
2020,9,52.641875,-1.133375,Leicester,79.28,10.72,3.35,6.65
2020,9,52.67251778,-1.221202222,Leicestershire,79.45,10.55,2.53,7.47
2020,9,51.4452,-0.0207,Lewisham,81.24,8.76,3.02,6.98
2020,9,53.05613774,-0.239167925,Lincolnshire,81.97,8.03,4.23,5.77
2020,9,54.5167,-6.0333,Lisburn and Castlereagh,81.09,8.91,1.41,8.59
2020,9,53.40767778,-2.930188889,Liverpool,80.29,9.71,3.99,6.01
2020,9,51.5072,-0.1275,"London, City of",78.22,11.78,2.84,7.16
2020,9,51.900075,-0.436675,Luton,82.25,7.75,3.74,6.26
2020,9,53.4387,-2.24568,Manchester,78.52,11.48,2.69,7.31
2020,9,51.37633333,0.518,Medway,79.53,10.47,5.09,4.91
2020,9,51.72346667,-3.3432,Merthyr Tydfil,82.74,7.26,3.23,6.77
2020,9,51.406925,-0.196675,Merton,80.65,9.35,4.32,5.68
2020,9,54.647,-6.745,Mid Ulster,82.95,7.05,5.05,4.95
2020,9,54.5349,-1.20765,Middlesbrough,78.02,11.98,5.51,4.49
2020,9,55.86435,-3.107733333,Midlothian,80.04,9.96,5.06,4.94
2020,9,52.05383636,-0.763636364,Milton Keynes,80.12,9.88,1.84,8.16
2020,9,51.6918,-2.815683333,Monmouthshire,82.28,7.72,6.7,3.3
2020,9,57.63918,-3.2279,Moray,78.77,11.23,2.08,7.92
2020,9,51.67286429,-3.7719,Neath Port Talbot,79.01,10.99,1.9,8.1
2020,9,54.996675,-1.64345,Newcastle upon Tyne,79.07,10.93,4.92,5.08
2020,9,51.53643333,0.020166667,Newham,81.79,8.21,5.13,4.87
2020,9,51.58096,-2.99458,Newport,81.45,8.55,1.44,8.56
2020,9,54.0991,-6.249,"Newry, Mourne and Down",79.07,10.93,5.15,4.85
2020,9,52.67440926,1.107016667,Norfolk,78.14,11.86,3.33,6.67
2020,9,55.68323636,-4.736736364,North Ayrshire,79.6,10.4,6.46,3.54
2020,9,53.5532625,-0.107425,North East Lincolnshire,80.11,9.89,1.57,8.43
2020,9,55.84690526,-3.967689474,North Lanarkshire,80.51,9.49,2.32,7.68
2020,9,53.57768571,-0.644621429,North Lincolnshire,78.37,11.63,6.5,3.5
2020,9,51.40061538,-2.798376923,North Somerset,79.51,10.49,2.46,7.54
2020,9,55.0259625,-1.474825,North Tyneside,81.93,8.07,5.76,4.24
2020,9,54.12231333,-1.309256667,North Yorkshire,82.56,7.44,5.23,4.77
2020,9,52.29424643,-0.792964286,Northamptonshire,80.45,9.55,6.69,3.31
2020,9,55.15079,-1.732905,Northumberland,79.63,10.37,5.67,4.33
2020,9,52.95825,-1.17325,Nottingham,82.28,7.72,6.88,3.12
2020,9,53.06355476,-1.107161905,Nottinghamshire,78.08,11.92,0.73,9.27
2020,9,53.53538,-2.12168,Oldham,81.13,8.87,5.83,4.17
2020,9,58.981,-2.96,Orkney Islands,82.84,7.16,3.38,6.62
2020,9,51.74759714,-1.27488,Oxfordshire,79.45,10.55,1.33,8.67
2020,9,51.7541875,-4.9396625,Pembrokeshire,79.14,10.86,1.68,8.32
2020,9,56.451075,-3.514775,Perth and Kinross,80.96,9.04,5.6,4.4
2020,9,50.38364,-4.11648,Plymouth,79.1,10.9,3.52,6.48
2020,9,50.726975,-1.9848,Poole,79.6,10.4,4.25,5.75
2020,9,50.82606667,-1.0744,Portsmouth,78.67,11.33,0.87,9.13
2020,9,52.24998333,-3.424783333,Powys,78.42,11.58,2.25,7.75
2020,9,51.4597,-0.995566667,Reading,79.66,10.34,2.76,7.24
2020,9,51.5705,0.06015,Redbridge,81.88,8.12,6.98,3.02
2020,9,54.5653,-1.059163636,Redcar and Cleveland,82.62,7.38,1.63,8.37
2020,9,55.85837,-4.51079,Renfrewshire,82.47,7.53,6.11,3.89
2020,9,51.62219167,-3.4239375,Rhondda Cynon Taff,81.24,8.76,3.4,6.6
2020,9,51.46445,-0.30745,Richmond upon Thames,79.23,10.77,3.27,6.73
2020,9,53.6072,-2.154542857,Rochdale,80.91,9.09,2.3,7.7
2020,9,53.4392,-1.312393333,Rotherham,82.48,7.52,4.9,5.1
2020,9,52.63025,-0.72775,Rutland,80.34,9.66,5.9,4.1
2020,9,53.49658889,-2.363588889,Salford,78.54,11.46,5.14,4.86
2020,9,52.4992,-2.009775,Sandwell,82.23,7.77,1.57,8.43
2020,9,55.62052222,-2.676055556,"Scottish Borders, The",82.54,7.46,1.3,8.7
2020,9,53.52422,-3.00157,Sefton,81.06,8.94,0.61,9.39
2020,9,53.39685714,-1.485642857,Sheffield,83,7,4.34,5.66
2020,9,60.155,-1.145,Shetland Islands,79.63,10.37,1.92,8.08
2020,9,52.68353478,-2.706543478,Shropshire,82.54,7.46,5.53,4.47
2020,9,51.49675,-0.55605,Slough,78.38,11.62,4.48,5.52
2020,9,52.42352222,-1.732688889,Solihull,78.35,11.65,6.64,3.36
2020,9,51.080875,-2.8844625,Somerset,78.26,11.74,3.68,6.32
2020,9,55.44415,-4.672216667,South Ayrshire,80.38,9.62,3.72,6.28
2020,9,51.5312,-2.485092857,South Gloucestershire,78.55,11.45,4.89,5.11
2020,9,55.74473846,-4.002261538,South Lanarkshire,82.49,7.51,2.52,7.48
2020,9,54.95444,-1.47962,South Tyneside,81.65,8.35,1.45,8.55
2020,9,50.9,-1.4,Southampton,82.78,7.22,4.82,5.18
2020,9,51.5419,0.755933333,Southend-on-Sea,78.33,11.67,2.74,7.26
2020,9,53.46109,-2.71413,St. Helens,79.17,10.83,4.18,5.82
2020,9,52.81114043,-2.033102128,Staffordshire,82.72,7.28,6.93,3.07
2020,9,56.13984286,-3.972257143,Stirling,82.37,7.63,1.79,8.21
2020,9,53.39133333,-2.133744444,Stockport,78.57,11.43,0.62,9.38
2020,9,54.56015,-1.310725,Stockton-on-Tees,82.05,7.95,1.16,8.84
2020,9,53.0156,-2.16074,Stoke-on-Trent,79.07,10.93,0.53,9.47
2020,9,52.23130556,1.116736111,Suffolk,78.66,11.34,6.26,3.74
2020,9,54.88501429,-1.449128571,Sunderland,82.74,7.26,0.73,9.27
2020,9,51.29146092,-0.427617241,Surrey,78.99,11.01,1.63,8.37
2020,9,51.36614,-0.19064,Sutton,79.58,10.42,0.74,9.26
2020,9,51.63607273,-4.003781818,Swansea,81.37,8.63,2.71,7.29
2020,9,51.57133333,-1.761166667,Swindon,78.61,11.39,2.03,7.97
2020,9,53.47818571,-2.087014286,Tameside,82.58,7.42,1.97,8.03
2020,9,52.68716667,-2.465811111,Telford and Wrekin,79.62,10.38,1.17,8.83
2020,9,51.4951,0.330514286,Thurrock,80.25,9.75,4.69,5.31
2020,9,50.47,-3.53,Torbay,82.96,7.04,3.42,6.58
2020,9,51.69511429,-3.035214286,Torfaen,79.14,10.86,5.93,4.07
2020,9,51.5159,-0.0606,Tower Hamlets,80.23,9.77,0.93,9.07
2020,9,53.421,-2.360366667,Trafford,79.28,10.72,5.71,4.29
2020,9,51.42071111,-3.341977778,"Vale of Glamorgan, The",78.48,11.52,2.44,7.56
2020,9,53.66297222,-1.394683333,Wakefield,82.45,7.55,3.13,6.87
2020,9,52.60443,-1.96842,Walsall,78.56,11.44,1.19,8.81
2020,9,51.59386667,0.000166667,Waltham Forest,82.09,7.91,2.35,7.65
2020,9,51.4492,-0.17225,Wandsworth,79.8,10.2,5.23,4.77
2020,9,53.407925,-2.5846125,Warrington,82.37,7.63,0.66,9.34
2020,9,52.35788,-1.554836,Warwickshire,79.75,10.25,5.48,4.52
2020,9,51.42730833,-1.2708,West Berkshire,82.64,7.36,6.98,3.02
2020,9,55.95195714,-4.510085714,West Dunbartonshire,82.78,7.22,1.69,8.31
2020,9,55.8906,-3.59928,West Lothian,78.27,11.73,4.36,5.64
2020,9,50.90101224,-0.465836735,West Sussex,82.4,7.6,2.99,7.01
2020,9,53.51954667,-2.586386667,Wigan,82.13,7.87,1.5,8.5
2020,9,51.32301724,-1.982255172,Wiltshire,81.81,8.19,6.64,3.36
2020,9,51.46113,-0.64631,Windsor and Maidenhead,82.84,7.16,3.14,6.86
2020,9,53.38508571,-3.065042857,Wirral,81.03,8.97,6.39,3.61
2020,9,51.4305,-0.894166667,Wokingham,82.3,7.7,3.33,6.67
2020,9,52.59348,-2.11376,Wolverhampton,79.59,10.41,3.64,6.36
2020,9,52.2454875,-2.134854167,Worcestershire,79.2,10.8,1.51,8.49
2020,9,53.03311111,-3.026888889,Wrexham,80.04,9.96,2.33,7.67
2020,9,53.97185833,-1.081066667,York,82.76,7.24,2.88,7.12
,9,,,,80.11,9.89,0.54,9.46
2020,10,57.14183333,-2.191283333,Aberdeen City,79.65,10.35,1.62,8.38
2020,10,57.31228889,-2.280072222,Aberdeenshire,82.18,7.82,1.08,8.92
2020,10,56.6134,-2.733785714,Angus,80.54,9.46,3.96,6.04
2020,10,54.7173,-6.2055,Antrim and Newtownabbey,82.94,7.06,3.52,6.48
2020,10,54.648,-5.7575,Ards and North Down,78.13,11.87,0.81,9.19
2020,10,55.95574286,-5.0767,Argyll and Bute,82.98,7.02,3.04,6.96
2020,10,54.343,-6.26,"Armagh, Banbridge and Craigavon",81.62,8.38,4.34,5.66
2020,10,51.53985,0.1111,Barking and Dagenham,78.25,11.75,0.86,9.14
2020,10,51.61631111,-0.201277778,Barnet,82.81,7.19,5.92,4.08
2020,10,53.544575,-1.466408333,Barnsley,79.29,10.71,3.2,6.8
2020,10,51.35338,-2.45187,Bath and North East Somerset,78.54,11.46,1.51,8.49
2020,10,52.1215125,-0.4917375,Bedford,79.99,10.01,6.27,3.73
2020,10,54.5964,-5.93,Belfast,80.13,9.87,2.39,7.61
2020,10,51.456175,0.131975,Bexley,82.7,7.3,5.32,4.68
2020,10,52.46904545,-1.896454545,Birmingham,82.72,7.28,5.7,4.3
2020,10,53.723,-2.4715,Blackburn with Darwen,78.38,11.62,0.7,9.3
2020,10,53.8331,-3.04565,Blackpool,81.68,8.32,2.75,7.25
2020,10,51.7711125,-3.1861375,Blaenau Gwent,81.24,8.76,1.71,8.29
2020,10,53.56385714,-2.459685714,Bolton,78.4,11.6,2.16,7.84
2020,10,50.71675,-1.862,Bournemouth,81.43,8.57,5.23,4.77
2020,10,51.41836,-0.75592,Bracknell Forest,79.07,10.93,2,8
2020,10,53.84582,-1.85269,Bradford,80.67,9.33,6.79,3.21
2020,10,51.5751,-0.29395,Brent,81.26,8.74,3.42,6.58
2020,10,51.54256,-3.62778,Bridgend,80.98,9.02,1.09,8.91
2020,10,50.839275,-0.130525,Brighton and Hove,82.09,7.91,0.54,9.46
2020,10,51.46086667,-2.608733333,"Bristol, City of",81.68,8.32,0.69,9.31
2020,10,51.3873875,0.0403,Bromley,79.76,10.24,0.86,9.14
2020,10,51.68953103,-0.711589655,Buckinghamshire,79.12,10.88,2.35,7.65
2020,10,53.58355,-2.310533333,Bury,82.18,7.82,3.39,6.61
2020,10,51.65393889,-3.2005,Caerphilly,80.49,9.51,4.21,5.79
2020,10,53.71190769,-1.896553846,Calderdale,79.73,10.27,5.91,4.09
2020,10,52.32057447,0.027317021,Cambridgeshire,80.82,9.18,6.41,3.59
2020,10,51.5444,-0.1315,Camden,80.84,9.16,0.59,9.41
2020,10,51.51916667,-3.250266667,Cardiff,79.02,10.98,4.73,5.27
2020,10,51.75977,-4.20512,Carmarthenshire,80.09,9.91,2.26,7.74
2020,10,52.00438421,-0.439589474,Central Bedfordshire,79.74,10.26,0.59,9.41
2020,10,52.2566,-4.22025,Ceredigion,78.17,11.83,1.51,8.49
2020,10,53.22929,-2.301205,Cheshire East,78.61,11.39,0.67,9.33
2020,10,53.24336316,-2.769231579,Cheshire West and Chester,78.8,11.2,2.15,7.85
2020,10,56.13676667,-3.755716667,Clackmannanshire,81,9,1.54,8.46
2020,10,53.27466667,-3.781833333,Conwy,79.34,10.66,1.43,8.57
2020,10,50.338445,-4.956985,Cornwall,78.14,11.86,4.91,5.09
2020,10,52.43905,-1.4953,Coventry,82.48,7.52,2.03,7.97
2020,10,51.36222,-0.09864,Croydon,78.88,11.12,4.24,5.76
2020,10,54.556875,-3.153328571,Cumbria,78.6,11.4,4.89,5.11
2020,10,54.527,-1.5526,Darlington,80.76,9.24,2.73,7.27
2020,10,53.22842857,-3.398857143,Denbighshire,78.84,11.16,2.68,7.32
2020,10,52.92191429,-1.4837,Derby,78.7,11.3,1.22,8.78
2020,10,53.12000172,-1.489143103,Derbyshire,78.56,11.44,0.99,9.01
2020,10,54.97485,-7.34835,Derry and Strabane,81.17,8.83,4.23,5.77
2020,10,50.69579545,-3.719311364,Devon,82.11,7.89,1.4,8.6
2020,10,53.53558889,-1.136133333,Doncaster,81.07,8.93,1.92,8.08
2020,10,50.78630385,-2.228388462,Dorset,82.31,7.69,6.58,3.42
2020,10,52.49144615,-2.114861538,Dudley,78.95,11.05,4.64,5.36
2020,10,55.01490909,-3.784663636,Dumfries and Galloway,82.83,7.17,2.01,7.99
2020,10,56.4646,-2.9203,Dundee City,79.68,10.32,2.55,7.45
2020,10,54.74779643,-1.589642857,Durham,82.82,7.18,4.61,5.39
2020,10,51.5288625,-0.3293625,Ealing,79.86,10.14,1.86,8.14
2020,10,55.56655,-4.388391667,East Ayrshire,78.22,11.78,0.63,9.37
2020,10,55.93512,-4.24652,East Dunbartonshire,81.39,8.61,1.43,8.57
2020,10,55.983925,-2.8457375,East Lothian,81.43,8.57,1.95,8.05
2020,10,55.78048,-4.3428,East Renfrewshire,82.97,7.03,1.76,8.24
2020,10,53.816005,-0.49142,East Riding of Yorkshire,79.02,10.98,1.1,8.9
2020,10,50.92780323,0.306025806,East Sussex,82.69,7.31,6.92,3.08
2020,10,55.9414625,-3.323325,"Edinburgh, City of",81.32,8.68,1.91,8.09
2020,10,58.209,-6.387,Eilean Siar,80.44,9.56,1.23,8.77
2020,10,51.63712,-0.08266,Enfield,78.74,11.26,1.39,8.61
2020,10,51.75509254,0.542498507,Essex,81.95,8.05,4.93,5.07
2020,10,56.01055,-3.778175,Falkirk,82.2,7.8,1.31,8.69
2020,10,54.59,-7.29,Fermanagh and Omagh,79.83,10.17,6.78,3.22
2020,10,56.17235217,-3.165756522,Fife,82.25,7.75,5.89,4.11
2020,10,53.22044615,-3.130053846,Flintshire,82.78,7.22,6.91,3.09
2020,10,54.94215,-1.64974,Gateshead,80.66,9.34,5.37,4.63
2020,10,55.855225,-4.271525,Glasgow City,78.77,11.23,5.34,4.66
2020,10,51.79496765,-2.205320588,Gloucestershire,78.57,11.43,0.88,9.12
2020,10,51.4735,0.0595,Greenwich,80.12,9.88,2.02,7.98
2020,10,52.97142857,-4.160785714,Gwynedd,79.79,10.21,2.18,7.82
2020,10,51.5414,-0.0266,Hackney,82.26,7.74,6.11,3.89
2020,10,53.37233333,-2.751666667,Halton,80.01,9.99,4.62,5.38
2020,10,51.4828,-0.195,Hammersmith and Fulham,78.26,11.74,3.26,6.74
2020,10,51.0235375,-1.232942188,Hampshire,81.34,8.66,4.31,5.69
2020,10,51.59103333,-0.101633333,Haringey,81.26,8.74,6.83,3.17
2020,10,51.59421667,-0.3493,Harrow,82.22,7.78,2.37,7.63
2020,10,54.6764,-1.1994,Hartlepool,81.76,8.24,2.91,7.09
2020,10,51.563,0.2147,Havering,81.36,8.64,0.71,9.29
2020,10,52.1251625,-2.721725,Herefordshire,78.27,11.73,1.42,8.58
2020,10,51.77312745,-0.263427451,Hertfordshire,82.91,7.09,4.15,5.85
2020,10,57.67166154,-4.247092308,Highland,78.64,11.36,5.09,4.91
2020,10,51.541975,-0.4593625,Hillingdon,80.25,9.75,1.33,8.67
2020,10,51.4582,-0.39195,Hounslow,78.98,11.02,5.5,4.5
2020,10,55.92778,-4.75406,Inverclyde,80.96,9.04,3.26,6.74
2020,10,53.29063333,-4.307083333,Isle of Anglesey,79.85,10.15,0.77,9.23
2020,10,50.69328462,-1.267792308,Isle of Wight,80.35,9.65,5.5,4.5
2020,10,51.548,-0.09985,Islington,78.66,11.34,6.1,3.9
2020,10,51.5,-0.19,Kensington and Chelsea,78.15,11.85,4.19,5.81
2020,10,51.26558125,0.738851042,Kent,78.63,11.37,3.52,6.48
2020,10,53.76906667,-0.350266667,"Kingston upon Hull, City of",78.29,11.71,4.39,5.61
2020,10,51.40215,-0.30325,Kingston upon Thames,82.25,7.75,1.52,8.48
2020,10,53.6477,-1.730757895,Kirklees,80.78,9.22,3.39,6.61
2020,10,53.42288333,-2.848516667,Knowsley,82.34,7.66,5.53,4.47
2020,10,51.4604,-0.116266667,Lambeth,80.08,9.92,4.37,5.63
2020,10,53.76817015,-2.614720896,Lancashire,78.84,11.16,3.43,6.57
2020,10,53.82412,-1.544528,Leeds,82.57,7.43,4.06,5.94
2020,10,52.641875,-1.133375,Leicester,80.01,9.99,3.21,6.79
2020,10,52.67251778,-1.221202222,Leicestershire,78.99,11.01,5.06,4.94
2020,10,51.4452,-0.0207,Lewisham,80.8,9.2,1.56,8.44
2020,10,53.05613774,-0.239167925,Lincolnshire,78.14,11.86,5,5
2020,10,54.5167,-6.0333,Lisburn and Castlereagh,79.55,10.45,2.35,7.65
2020,10,53.40767778,-2.930188889,Liverpool,81.88,8.12,6.53,3.47
2020,10,51.5072,-0.1275,"London, City of",78.23,11.77,0.54,9.46
2020,10,51.900075,-0.436675,Luton,79.33,10.67,5,5
2020,10,53.4387,-2.24568,Manchester,80.13,9.87,6.49,3.51
2020,10,51.37633333,0.518,Medway,81.64,8.36,6.05,3.95
2020,10,51.72346667,-3.3432,Merthyr Tydfil,82.79,7.21,4.25,5.75
2020,10,51.406925,-0.196675,Merton,79.06,10.94,4.75,5.25
2020,10,54.647,-6.745,Mid Ulster,79.08,10.92,5.47,4.53
2020,10,54.5349,-1.20765,Middlesbrough,80.04,9.96,1.47,8.53
2020,10,55.86435,-3.107733333,Midlothian,78.21,11.79,3.3,6.7
2020,10,52.05383636,-0.763636364,Milton Keynes,78.77,11.23,4.64,5.36
2020,10,51.6918,-2.815683333,Monmouthshire,81.39,8.61,2.32,7.68
2020,10,57.63918,-3.2279,Moray,80.23,9.77,5.8,4.2
2020,10,51.67286429,-3.7719,Neath Port Talbot,80.53,9.47,2.03,7.97
2020,10,54.996675,-1.64345,Newcastle upon Tyne,78.66,11.34,6.92,3.08
2020,10,51.53643333,0.020166667,Newham,82.64,7.36,0.68,9.32
2020,10,51.58096,-2.99458,Newport,81.29,8.71,1.21,8.79
2020,10,54.0991,-6.249,"Newry, Mourne and Down",81.21,8.79,1.28,8.72
2020,10,52.67440926,1.107016667,Norfolk,78.67,11.33,1.44,8.56
2020,10,55.68323636,-4.736736364,North Ayrshire,80.99,9.01,2.97,7.03
2020,10,53.5532625,-0.107425,North East Lincolnshire,82.44,7.56,0.87,9.13
2020,10,55.84690526,-3.967689474,North Lanarkshire,81.55,8.45,1.77,8.23
2020,10,53.57768571,-0.644621429,North Lincolnshire,79.36,10.64,6.79,3.21
2020,10,51.40061538,-2.798376923,North Somerset,80.67,9.33,4.57,5.43
2020,10,55.0259625,-1.474825,North Tyneside,81.06,8.94,5.12,4.88
2020,10,54.12231333,-1.309256667,North Yorkshire,79.16,10.84,1.6,8.4
2020,10,52.29424643,-0.792964286,Northamptonshire,81.1,8.9,1.55,8.45
2020,10,55.15079,-1.732905,Northumberland,81.9,8.1,6.42,3.58
2020,10,52.95825,-1.17325,Nottingham,81.78,8.22,4.29,5.71
2020,10,53.06355476,-1.107161905,Nottinghamshire,80.48,9.52,1.1,8.9
2020,10,53.53538,-2.12168,Oldham,78.53,11.47,4.06,5.94
2020,10,58.981,-2.96,Orkney Islands,82.68,7.32,5.12,4.88
2020,10,51.74759714,-1.27488,Oxfordshire,79.78,10.22,6.1,3.9
2020,10,51.7541875,-4.9396625,Pembrokeshire,80.92,9.08,1.74,8.26
2020,10,56.451075,-3.514775,Perth and Kinross,79.31,10.69,0.63,9.37
2020,10,50.38364,-4.11648,Plymouth,80.46,9.54,5.39,4.61
2020,10,50.726975,-1.9848,Poole,81.98,8.02,1.89,8.11
2020,10,50.82606667,-1.0744,Portsmouth,82.69,7.31,5.46,4.54
2020,10,52.24998333,-3.424783333,Powys,82.76,7.24,5.29,4.71
2020,10,51.4597,-0.995566667,Reading,80.48,9.52,5.98,4.02
2020,10,51.5705,0.06015,Redbridge,78.85,11.15,5.57,4.43
2020,10,54.5653,-1.059163636,Redcar and Cleveland,81.85,8.15,2.19,7.81
2020,10,55.85837,-4.51079,Renfrewshire,79.17,10.83,6.42,3.58
2020,10,51.62219167,-3.4239375,Rhondda Cynon Taff,81.56,8.44,6.09,3.91
2020,10,51.46445,-0.30745,Richmond upon Thames,81.29,8.71,0.66,9.34
2020,10,53.6072,-2.154542857,Rochdale,81.86,8.14,1.27,8.73
2020,10,53.4392,-1.312393333,Rotherham,80.52,9.48,3.07,6.93
2020,10,52.63025,-0.72775,Rutland,80.85,9.15,3.23,6.77
2020,10,53.49658889,-2.363588889,Salford,82.64,7.36,1.85,8.15
2020,10,52.4992,-2.009775,Sandwell,80.41,9.59,5.55,4.45
2020,10,55.62052222,-2.676055556,"Scottish Borders, The",78.44,11.56,6.89,3.11
2020,10,53.52422,-3.00157,Sefton,80.22,9.78,4.31,5.69
2020,10,53.39685714,-1.485642857,Sheffield,81.04,8.96,1.83,8.17
2020,10,60.155,-1.145,Shetland Islands,79.85,10.15,4.61,5.39
2020,10,52.68353478,-2.706543478,Shropshire,82.09,7.91,4.76,5.24
2020,10,51.49675,-0.55605,Slough,81.68,8.32,3.7,6.3
2020,10,52.42352222,-1.732688889,Solihull,82.27,7.73,5.81,4.19
2020,10,51.080875,-2.8844625,Somerset,82.25,7.75,2.62,7.38
2020,10,55.44415,-4.672216667,South Ayrshire,78.35,11.65,5.55,4.45
2020,10,51.5312,-2.485092857,South Gloucestershire,78.33,11.67,1.85,8.15
2020,10,55.74473846,-4.002261538,South Lanarkshire,79.99,10.01,2.47,7.53
2020,10,54.95444,-1.47962,South Tyneside,80.08,9.92,4.13,5.87
2020,10,50.9,-1.4,Southampton,78.07,11.93,1.48,8.52
2020,10,51.5419,0.755933333,Southend-on-Sea,79.02,10.98,6.27,3.73
2020,10,53.46109,-2.71413,St. Helens,81.15,8.85,6.31,3.69
2020,10,52.81114043,-2.033102128,Staffordshire,79.62,10.38,1.62,8.38
2020,10,56.13984286,-3.972257143,Stirling,80.21,9.79,2.15,7.85
2020,10,53.39133333,-2.133744444,Stockport,80.97,9.03,4.48,5.52
2020,10,54.56015,-1.310725,Stockton-on-Tees,80.76,9.24,1.2,8.8
2020,10,53.0156,-2.16074,Stoke-on-Trent,81.48,8.52,0.74,9.26
2020,10,52.23130556,1.116736111,Suffolk,81.93,8.07,5.29,4.71
2020,10,54.88501429,-1.449128571,Sunderland,80.54,9.46,3.97,6.03
2020,10,51.29146092,-0.427617241,Surrey,79.16,10.84,6.67,3.33
2020,10,51.36614,-0.19064,Sutton,82.97,7.03,6.2,3.8
2020,10,51.63607273,-4.003781818,Swansea,80.33,9.67,3.4,6.6
2020,10,51.57133333,-1.761166667,Swindon,80.74,9.26,4.74,5.26
2020,10,53.47818571,-2.087014286,Tameside,80.92,9.08,3.93,6.07
2020,10,52.68716667,-2.465811111,Telford and Wrekin,81.42,8.58,6.03,3.97
2020,10,51.4951,0.330514286,Thurrock,81.64,8.36,6.15,3.85
2020,10,50.47,-3.53,Torbay,79.66,10.34,5.47,4.53
2020,10,51.69511429,-3.035214286,Torfaen,80.47,9.53,5.54,4.46
2020,10,51.5159,-0.0606,Tower Hamlets,82.12,7.88,1.24,8.76
2020,10,53.421,-2.360366667,Trafford,78.16,11.84,5.88,4.12
2020,10,51.42071111,-3.341977778,"Vale of Glamorgan, The",82.48,7.52,2.48,7.52
2020,10,53.66297222,-1.394683333,Wakefield,80.96,9.04,0.82,9.18
2020,10,52.60443,-1.96842,Walsall,79.1,10.9,5.23,4.77
2020,10,51.59386667,0.000166667,Waltham Forest,79.85,10.15,1.1,8.9
2020,10,51.4492,-0.17225,Wandsworth,78.89,11.11,2.99,7.01
2020,10,53.407925,-2.5846125,Warrington,79.57,10.43,1.7,8.3
2020,10,52.35788,-1.554836,Warwickshire,82.42,7.58,4.59,5.41
