Stock Item Key,WWI Stock Item ID,Stock Item,Color,Selling Package,Buying Package,Brand,Size,Lead Time Days,Quantity Per Outer,Is Chiller Stock,Barcode,Tax Rate,Unit Price,Recommended Retail Price,Typical Weight Per Unit,Photo,Valid From,Valid To,Lineage Key
239,13,USB food flash drive - shrimp cocktail,N/A,Each,Each,N/A,N/A,14,1,0,N/A,14.000,32.00,47.84,0.050,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:09:00.0000000,5
607,155,Large sized bubblewrap roll 50m,N/A,Each,Each,N/A,50m,14,10,0,N/A,14.000,24.00,35.88,10.000,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
608,156,10 mm Double sided bubble wrap 10m,N/A,Each,Each,N/A,10m,14,10,0,N/A,14.000,15.00,22.43,5.000,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
609,157,10 mm Double sided bubble wrap 20m,N/A,Each,Each,N/A,20m,14,10,0,N/A,14.000,30.00,44.85,6.000,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
610,158,10 mm Double sided bubble wrap 50m,N/A,Each,Each,N/A,50m,14,10,0,N/A,14.000,105.00,156.98,10.000,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
611,159,20 mm Double sided bubble wrap 10m,N/A,Each,Each,N/A,10m,14,10,0,N/A,14.000,18.00,26.91,5.000,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
612,160,20 mm Double sided bubble wrap 20m,N/A,Each,Each,N/A,20m,14,10,0,N/A,14.000,33.00,49.34,6.000,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
613,161,20 mm Double sided bubble wrap 50m,N/A,Each,Each,N/A,50m,14,10,0,N/A,14.000,108.00,161.46,10.000,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
614,162,32 mm Double sided bubble wrap 10m,N/A,Each,Each,N/A,10m,14,10,0,N/A,14.000,22.00,32.89,5.000,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
615,163,32 mm Double sided bubble wrap 20m,N/A,Each,Each,N/A,20m,14,10,0,N/A,14.000,37.00,55.32,6.000,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
616,164,32 mm Double sided bubble wrap 50m,N/A,Each,Each,N/A,50m,14,10,0,N/A,14.000,112.00,167.44,10.000,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
617,165,10 mm Anti static bubble wrap (Blue) 10m,Blue,Each,Each,N/A,10m,14,10,0,N/A,14.000,26.00,38.87,5.000,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
618,166,10 mm Anti static bubble wrap (Blue) 20m,Blue,Each,Each,N/A,20m,14,10,0,N/A,14.000,42.00,62.79,6.000,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
619,167,10 mm Anti static bubble wrap (Blue) 50m,Blue,Each,Each,N/A,50m,14,10,0,N/A,14.000,99.00,148.01,10.000,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
620,168,20 mm Anti static bubble wrap (Blue) 10m,Blue,Each,Each,N/A,10m,14,10,0,N/A,14.000,29.00,43.36,5.000,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
505,129,Plush shark slippers (Gray) XL,Steel Gray,Each,Each,N/A,XL,12,1,0,N/A,12.000,32.00,47.84,0.400,0x,2016-05-31 23:07:00.0000000,2016-05-31 23:08:00.0000000,5
506,128,Plush shark slippers (Gray) L,Steel Gray,Each,Each,N/A,L,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:07:00.0000000,2016-05-31 23:08:00.0000000,5
507,127,Plush shark slippers (Gray) M,Steel Gray,Each,Each,N/A,M,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:07:00.0000000,2016-05-31 23:08:00.0000000,5
508,126,Plush shark slippers (Gray) S,Steel Gray,Each,Each,N/A,S,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:07:00.0000000,2016-05-31 23:08:00.0000000,5
509,125,Ogre battery-powered slippers (Green) XL,N/A,Each,Each,N/A,XL,12,1,0,N/A,12.000,32.00,47.84,0.400,0x,2016-05-31 23:07:00.0000000,2016-05-31 23:08:00.0000000,5
510,124,Ogre battery-powered slippers (Green) L,N/A,Each,Each,N/A,L,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:07:00.0000000,2016-05-31 23:08:00.0000000,5
511,123,Ogre battery-powered slippers (Green) M,N/A,Each,Each,N/A,M,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:07:00.0000000,2016-05-31 23:08:00.0000000,5
512,122,Ogre battery-powered slippers (Green) S,N/A,Each,Each,N/A,S,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:07:00.0000000,2016-05-31 23:08:00.0000000,5
648,196,Black and orange handle with care despatch tape  48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,24,0,N/A,14.000,4.10,6.13,0.700,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
649,197,Black and orange this way up despatch tape 48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,24,0,N/A,14.000,3.70,5.53,0.500,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
650,198,Black and orange this way up despatch tape  48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,24,0,N/A,14.000,4.10,6.13,0.700,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
651,199,Black and yellow heavy despatch tape  48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,24,0,N/A,14.000,3.70,5.53,0.500,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
652,200,Black and yellow heavy despatch tape 48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,24,0,N/A,14.000,4.10,6.13,0.700,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
