Date,Accessories_count,Entertainment_count,Gaming,Kids,Mens,Phone_and_GPS,Womens
07-08-2019,258,74,33,59,45,31,16
18-06-2019,348,6,96,99,64,66,17
23-07-2018,324,58,96,19,40,99,12
09-03-2015,351,53,22,67,73,95,41
07-02-2016,281,56,39,33,68,50,35
22-03-2018,286,52,47,64,21,25,77
22-06-2016,310,73,17,26,74,39,81
05-07-2015,227,76,50,64,0,8,29
13-05-2018,366,50,21,81,98,48,68
06-05-2019,317,33,55,32,33,86,78
29-12-2019,357,93,10,99,57,38,60
01-07-2015,356,34,67,83,79,69,24
15-08-2015,168,33,63,9,36,26,1
25-08-2018,376,72,66,69,86,48,35
25-11-2020,238,8,59,63,27,3,78
26-10-2019,318,88,55,65,75,2,33
24-07-2016,319,12,79,19,75,94,40
01-03-2015,277,75,29,51,2,81,39
29-05-2016,363,63,58,28,77,60,77
16-04-2018,344,82,76,68,19,72,27
23-10-2019,296,78,3,84,1,76,54
21-10-2016,282,32,88,71,18,54,19
22-01-2018,357,21,94,61,62,34,85
13-01-2018,257,45,6,48,60,39,59
15-01-2018,326,99,75,59,0,0,93
03-05-2019,348,47,56,18,81,47,99
29-09-2015,330,85,21,95,49,15,65
30-12-2018,333,96,59,3,66,34,75
16-03-2016,291,40,97,28,48,7,71
24-07-2015,299,77,5,47,43,89,38
11-08-2016,199,84,17,5,10,0,83
18-06-2020,261,68,66,3,78,43,3
15-12-2015,282,46,23,31,45,52,85
10-02-2016,290,83,7,39,38,90,33
30-01-2017,311,5,26,84,80,39,77
29-05-2019,426,80,70,85,71,59,61
14-09-2018,335,29,87,54,67,14,84
12-01-2017,355,24,0,87,97,60,87
16-01-2015,271,79,58,1,85,35,13
04-11-2019,423,84,16,47,87,96,93
31-07-2018,267,14,60,51,30,57,55
03-07-2019,375,78,39,14,76,80,88
17-10-2018,223,49,57,7,41,52,17
11-04-2017,232,99,59,5,7,26,36
07-12-2015,189,22,47,27,42,25,26
23-04-2015,188,67,42,3,7,12,57
24-04-2015,279,6,61,5,39,98,70
17-11-2020,132,2,53,8,24,14,31
06-01-2020,337,50,29,77,95,38,48
23-02-2018,290,73,45,15,25,50,82
28-04-2015,305,52,50,80,78,35,10
03-04-2017,271,84,22,48,64,52,1
20-07-2016,249,26,27,77,42,62,15
08-05-2019,183,3,21,71,59,21,8
01-01-2018,286,78,8,93,18,45,44
20-09-2020,454,86,35,79,89,66,99
26-09-2019,366,71,96,89,29,68,13
27-08-2020,365,55,90,78,1,87,54
09-01-2017,266,11,55,29,58,37,76
07-12-2019,298,73,90,18,30,2,85
02-12-2018,314,58,11,27,99,94,25
19-02-2015,279,15,46,21,87,14,96
28-02-2020,182,39,15,53,28,4,43
09-05-2020,311,64,58,46,65,38,40
07-01-2015,281,20,8,87,73,58,35
25-12-2015,317,30,74,87,62,59,5
01-08-2020,261,6,90,29,39,60,37
17-07-2019,309,73,48,46,65,60,17
13-08-2015,407,91,66,93,24,82,51
22-05-2016,199,0,86,17,39,28,29
18-09-2015,296,57,76,30,34,47,52
27-07-2018,364,14,23,92,84,67,84
29-10-2019,179,4,15,14,68,64,14
14-02-2015,381,93,66,40,47,86,49
10-08-2018,366,38,45,32,89,95,67
28-06-2019,358,80,77,36,7,75,83
28-04-2017,375,51,82,27,75,66,74
03-07-2018,223,24,68,13,15,30,73
28-08-2018,310,9,45,93,66,27,70
11-11-2019,329,64,78,30,45,23,89
30-04-2020,249,23,96,0,52,65,13
07-01-2018,260,65,62,20,4,41,68
19-11-2019,252,75,73,18,34,32,20
11-09-2018,403,43,83,28,99,83,67
20-11-2015,235,18,56,33,84,32,12
26-09-2017,253,84,14,79,29,26,21
12-01-2018,403,52,76,76,54,81,64
02-12-2017,369,85,40,7,94,61,82
09-07-2019,266,43,5,63,46,20,89
13-12-2017,287,24,23,40,81,39,80
28-01-2019,211,0,28,24,65,86,8
09-03-2015,239,47,31,40,46,60,15
01-05-2018,206,2,78,1,19,54,52
06-03-2018,284,48,60,25,99,50,2
09-03-2018,274,68,54,37,27,74,14
06-06-2018,210,41,11,21,51,65,21
20-10-2016,355,66,83,23,61,90,32
31-03-2020,333,56,19,60,95,52,51
07-01-2016,243,10,8,57,99,40,29
31-05-2016,397,46,24,98,86,88,55
29-04-2019,245,23,20,34,83,24,61
22-12-2017,386,90,73,56,91,60,16
18-04-2020,274,28,15,16,90,91,34
01-07-2019,155,69,2,4,66,7,7
25-08-2015,295,49,15,3,80,68,80
17-06-2020,319,18,56,64,88,75,18
09-07-2020,313,40,48,76,41,78,30
20-12-2016,196,70,19,66,9,0,32
11-02-2016,322,42,90,75,34,55,26
09-06-2018,386,22,32,76,60,99,97
21-05-2018,343,33,41,91,79,92,7
28-11-2018,296,59,57,90,15,41,34
13-04-2015,220,82,1,40,16,33,48
21-01-2015,387,62,92,30,80,82,41
29-06-2017,373,60,82,79,45,67,40
18-09-2020,391,76,95,58,14,86,62
11-08-2020,380,71,41,39,99,84,46
08-02-2020,339,67,33,38,59,94,48
01-10-2020,170,23,15,27,20,38,47
25-11-2017,168,25,40,29,37,9,28
17-04-2017,293,68,60,74,10,45,36
05-02-2018,157,3,45,32,28,32,17
22-12-2016,350,80,9,9,77,83,92
26-12-2017,378,62,74,67,76,17,82
27-01-2020,276,26,12,91,13,69,65
26-02-2017,440,90,50,96,63,79,62
07-01-2016,369,80,89,55,75,41,29
09-02-2020,303,38,41,65,60,19,80
04-03-2015,459,96,31,89,97,88,58
05-03-2016,228,26,34,37,15,37,79
11-08-2019,212,29,5,1,54,93,30
02-06-2015,202,23,35,35,46,42,21
09-04-2019,231,56,14,34,34,77,16
25-11-2017,280,12,8,51,94,64,51
06-11-2017,381,36,87,48,82,79,49
08-10-2020,364,82,96,57,1,39,89
08-07-2019,175,13,95,32,4,29,2
24-06-2015,365,81,13,95,38,98,40
19-12-2017,344,42,3,50,65,97,87
01-03-2016,264,64,0,83,55,27,35
24-06-2015,375,31,90,0,91,92,71
30-08-2019,229,62,38,4,81,42,2
19-07-2018,228,3,74,19,30,99,3
04-09-2017,214,24,14,73,41,21,41
10-07-2018,307,51,8,76,44,65,63
22-03-2016,264,66,84,3,30,44,37
15-06-2020,181,10,29,0,60,72,10
09-09-2020,240,58,20,33,6,31,92
11-09-2020,216,38,82,9,34,41,12
03-12-2018,241,14,14,63,37,20,93
22-04-2018,278,29,78,0,53,93,25
07-04-2016,316,40,73,35,45,57,66
24-10-2020,300,86,98,13,3,84,16
21-08-2017,227,35,28,16,56,72,20
05-09-2016,189,12,22,27,61,2,65
07-01-2017,154,10,41,48,16,39,0
05-08-2019,228,31,73,37,48,29,10
23-06-2016,326,74,43,93,30,29,57
01-09-2015,369,1,64,60,61,90,93
10-09-2019,327,20,63,21,46,91,86
27-05-2018,250,8,85,4,65,82,6
09-01-2020,213,47,63,28,35,12,28
15-12-2015,234,33,28,31,34,54,54
23-06-2015,249,82,31,39,54,4,39
04-08-2017,352,66,69,77,18,72,50
24-06-2020,364,95,78,68,41,19,63
11-12-2015,309,92,62,48,42,36,29
28-11-2018,357,69,21,90,86,63,28
20-10-2019,338,61,19,80,23,89,66
08-01-2019,434,95,10,50,92,90,97
09-10-2015,466,97,83,64,87,61,74
28-05-2020,296,73,74,34,6,10,99
07-09-2019,290,15,70,96,50,19,40
02-01-2016,257,17,80,26,16,21,97
23-01-2020,416,37,87,59,86,99,48
27-10-2019,135,35,18,35,2,16,29
10-01-2015,153,47,13,9,39,40,5
13-01-2016,211,47,15,12,17,38,82
06-08-2015,335,15,94,32,71,82,41
25-06-2019,255,10,82,42,47,41,33
02-07-2018,401,98,97,97,41,51,17
18-12-2020,370,88,78,44,93,33,34
13-12-2016,315,60,25,49,78,13,90
28-07-2020,311,55,73,33,29,85,36
14-02-2018,258,88,54,6,19,91,0
23-06-2018,165,0,5,5,25,91,39
10-07-2018,322,87,3,15,65,80,72
01-02-2018,282,7,26,60,40,77,72
07-06-2016,365,41,49,24,95,77,79
05-11-2017,280,66,86,12,11,30,75
07-08-2018,327,92,94,70,17,21,33
02-07-2016,296,97,60,50,50,8,31
02-02-2020,312,47,85,13,54,83,30
17-05-2020,371,81,61,93,45,55,36
07-01-2018,229,12,19,18,98,19,63
16-08-2020,244,72,74,63,13,16,6
20-10-2015,326,99,98,72,0,19,38
11-08-2017,259,2,18,44,69,63,63
06-03-2018,414,73,74,47,97,46,77
10-11-2020,324,61,70,35,31,50,77
03-12-2018,264,16,33,59,53,82,21
19-04-2018,284,30,17,83,31,60,63
19-04-2020,300,56,82,38,11,95,18
30-01-2017,312,32,92,55,59,49,25
10-12-2019,358,69,70,77,1,89,52
09-04-2017,353,58,36,96,99,53,11
13-10-2015,155,26,63,24,13,24,5
22-10-2018,252,14,44,55,55,15,69
05-09-2017,188,31,25,31,53,5,43
31-10-2020,130,8,43,42,9,1,27
28-01-2020,344,45,31,94,95,28,51
17-04-2016,416,93,97,72,34,94,26
17-07-2016,210,22,97,1,34,23,33
20-04-2018,294,39,19,31,62,70,73
19-05-2019,324,4,78,78,67,80,17
04-09-2015,232,59,3,75,47,0,48
27-07-2020,330,64,53,96,70,35,12
04-05-2020,444,93,90,30,50,90,91
03-10-2019,380,98,54,53,78,10,87
01-07-2016,224,12,55,46,60,20,31
10-08-2017,279,19,92,63,10,38,57
01-08-2016,337,63,88,29,51,16,90
06-04-2015,376,54,94,44,32,71,81
03-01-2018,292,32,81,91,24,24,40
14-05-2017,286,77,77,65,19,0,48
06-09-2020,326,21,28,59,69,62,87
23-04-2015,419,87,98,23,82,48,81
26-05-2020,385,63,32,89,75,32,94
14-12-2018,334,90,42,40,65,3,94
14-05-2017,387,73,86,65,60,52,51
15-07-2016,352,54,95,92,19,21,71
18-11-2016,330,57,60,97,5,30,81
06-10-2018,233,69,18,18,5,40,83
27-04-2015,337,23,95,76,4,98,41
26-07-2020,373,50,98,22,93,11,99
29-04-2017,282,80,72,38,35,44,13
09-01-2015,353,91,61,95,72,27,7
21-11-2017,326,52,74,86,86,16,12
22-12-2015,227,47,32,1,24,88,35
22-06-2017,382,95,82,42,0,97,66
18-09-2015,259,84,65,10,37,33,30
28-11-2015,157,36,9,36,39,17,20
12-02-2015,216,21,71,21,67,12,24
04-10-2020,322,59,53,84,21,65,40
21-09-2017,305,40,41,31,91,55,47
27-05-2015,451,74,71,59,78,93,76
27-06-2019,245,25,4,51,57,63,45
03-06-2019,216,8,33,16,12,99,48
18-07-2016,358,72,21,58,92,70,45
30-07-2016,458,65,66,87,87,90,63
23-08-2017,410,75,20,82,95,92,46
22-05-2015,291,27,16,82,83,11,72
16-04-2020,391,31,50,57,98,82,73
31-08-2015,337,52,66,55,79,31,54
07-11-2016,321,93,20,65,60,20,63
07-08-2020,258,52,17,94,50,39,6
31-07-2015,263,0,83,76,36,52,16
25-08-2018,293,75,17,23,62,97,19
16-02-2016,229,31,24,75,59,24,16
06-08-2016,346,78,59,65,45,98,1
11-07-2018,229,34,63,33,14,36,49
04-11-2018,351,85,74,78,54,42,18
08-11-2017,319,27,89,29,62,59,53
17-06-2015,419,46,59,96,51,74,93
06-10-2018,306,21,32,70,84,83,16
07-10-2020,306,70,99,31,55,32,19
02-09-2018,352,20,72,67,93,65,35
19-05-2015,109,20,31,18,17,19,4
08-03-2018,264,75,9,32,41,67,40
28-01-2020,254,77,5,28,94,14,36
24-09-2016,372,26,98,81,8,97,62
21-01-2017,278,54,72,37,22,61,32
25-02-2019,297,13,22,33,64,79,86
28-10-2020,275,9,31,69,64,9,93
30-09-2016,337,79,67,47,10,37,97
18-05-2015,356,95,75,21,3,81,81
13-12-2016,180,52,27,57,16,1,27
07-06-2017,197,76,6,3,34,36,42
05-08-2016,222,41,16,31,12,84,38
15-11-2020,274,26,30,88,55,7,68
28-09-2017,290,72,29,64,15,57,53
17-03-2017,249,76,54,5,13,48,53
13-03-2017,202,28,22,30,84,30,8
18-11-2016,363,43,74,96,72,51,27
19-04-2019,287,16,17,60,93,31,70
01-02-2017,208,22,1,16,40,61,68
07-09-2015,310,51,14,91,69,42,43
20-01-2020,383,45,28,68,67,96,79
22-05-2018,420,98,63,86,59,57,57
09-08-2018,258,28,79,22,29,91,9
11-05-2017,380,63,94,75,64,4,80
19-06-2019,226,15,71,44,5,68,23
10-10-2020,235,39,13,74,15,90,4
04-11-2015,283,8,96,4,45,84,46
30-10-2016,222,24,15,84,35,7,57
22-10-2016,294,55,38,47,57,79,18
22-06-2019,183,46,29,19,14,31,44
02-02-2019,303,98,27,14,60,84,20
02-11-2019,329,34,67,69,72,47,40
25-12-2016,198,45,20,24,27,81,1
25-06-2015,274,69,50,27,0,89,39
26-09-2020,248,16,17,45,65,37,68
30-07-2017,304,2,20,97,71,16,98
20-05-2018,399,6,94,54,82,66,97
21-10-2017,364,71,66,15,68,78,66
01-05-2020,263,14,79,93,19,39,19
23-06-2017,345,64,67,17,75,27,95
17-09-2019,272,64,7,84,41,48,28
10-09-2018,354,62,59,24,56,73,80
26-02-2015,241,23,1,56,77,38,46
15-05-2016,198,9,11,48,50,46,34
03-09-2018,326,99,46,39,18,38,86
28-10-2017,244,5,37,22,79,99,2
17-08-2018,197,28,59,34,1,32,43
08-04-2020,253,41,4,24,28,98,58
04-05-2018,350,50,92,57,24,91,36
16-10-2020,420,71,81,95,74,65,34
14-11-2018,283,72,31,92,27,26,35
01-04-2015,389,94,57,69,48,42,79
15-04-2015,327,95,71,70,12,72,7
07-05-2020,361,90,91,4,26,66,84
18-09-2017,338,86,73,31,52,20,76
19-01-2020,283,11,93,51,38,39,51
18-11-2015,227,0,57,58,22,57,33
18-01-2020,200,62,8,1,38,67,24
18-10-2015,255,55,45,36,73,11,35
02-08-2015,242,4,38,59,76,57,8
27-07-2018,180,1,9,58,27,1,84
14-09-2016,360,90,11,95,54,85,25
26-05-2018,326,13,35,94,62,88,34
01-07-2018,291,95,15,62,1,58,60
02-01-2017,297,71,1,45,11,98,71
10-09-2015,122,29,36,15,0,25,17
07-12-2016,352,66,79,10,86,56,55
17-09-2017,299,78,83,21,6,35,76
09-03-2019,356,37,77,22,96,37,87
05-03-2019,296,51,38,19,75,99,14
11-09-2019,293,46,14,91,81,1,60
03-12-2016,260,10,58,5,90,89,8
22-05-2017,274,80,45,23,80,11,35
25-09-2015,325,8,85,60,58,80,34
04-06-2019,266,0,35,86,30,66,49
04-02-2016,357,29,97,93,11,80,47
11-05-2016,345,21,97,51,60,23,93
09-05-2015,304,95,57,38,53,13,48
06-01-2018,310,3,72,74,7,79,75
13-08-2018,287,68,1,57,59,34,68
18-06-2018,268,51,4,30,56,94,33
20-07-2020,321,69,82,72,4,71,23
22-06-2019,217,46,30,49,24,55,13
13-09-2018,257,2,44,67,64,47,33
05-04-2019,174,44,4,20,12,79,15
19-11-2015,331,56,60,96,18,72,29
17-06-2018,177,52,27,40,12,14,32
10-11-2020,216,85,12,62,34,11,12
22-07-2020,233,16,28,52,3,63,71
03-05-2018,194,74,41,48,7,10,14
07-10-2015,315,54,20,55,18,97,71
14-12-2018,311,35,67,48,44,34,83
18-08-2018,339,82,41,59,39,72,46
04-10-2019,306,84,62,78,30,49,3
27-02-2020,210,1,44,11,56,87,11
24-02-2016,271,24,61,14,87,68,17
26-01-2016,446,88,23,98,90,74,73
04-03-2016,215,64,8,0,76,29,38
03-03-2019,226,7,34,22,55,22,86
28-08-2016,327,77,84,79,17,12,58
15-10-2020,194,0,94,15,20,2,63
12-04-2019,418,87,72,25,96,94,44
10-11-2020,328,62,98,76,63,29,0
20-08-2019,387,37,76,98,52,29,95
23-07-2015,279,55,66,72,63,19,4
10-08-2019,215,76,31,1,46,50,11
10-02-2015,403,48,82,75,63,72,63
08-10-2019,297,48,74,68,42,21,44
01-08-2018,417,46,19,79,92,99,82
29-01-2018,152,47,24,48,11,8,14
25-08-2020,239,96,14,31,48,41,9
31-03-2018,244,69,48,25,5,10,87
23-08-2015,373,90,65,95,32,3,88
03-11-2020,362,60,96,11,96,0,99
18-04-2019,315,13,74,43,98,56,31
25-02-2016,302,4,34,86,98,73,7
03-03-2015,185,8,80,57,10,19,11
28-11-2016,346,56,79,74,63,55,19
26-07-2017,359,83,87,94,15,2,78
12-09-2015,383,72,85,18,24,85,99
16-12-2016,388,55,52,70,90,90,31
09-04-2020,348,38,85,52,43,88,42
16-08-2019,389,76,40,49,70,91,63
12-08-2016,233,74,24,11,45,48,31
04-11-2017,322,44,19,91,84,77,7
10-08-2017,294,33,60,71,29,65,36
07-10-2020,356,40,7,88,86,43,92
29-09-2020,226,76,22,26,23,47,32
15-10-2016,258,58,2,97,29,66,6
07-08-2018,176,54,60,22,29,9,2
04-07-2016,174,2,17,36,6,31,82
27-03-2019,366,68,29,56,32,95,86
19-05-2015,156,35,15,3,18,70,15
30-01-2018,199,39,34,56,55,10,5
07-01-2019,319,78,57,12,84,39,49
23-12-2019,242,29,0,82,95,20,16
09-11-2019,348,68,52,26,35,96,71
18-03-2019,338,24,93,25,50,79,67
06-12-2017,274,37,61,56,95,19,6
18-09-2017,504,95,72,98,87,85,67
21-01-2018,292,81,66,8,71,22,44
03-11-2019,360,22,34,68,78,75,83
10-09-2017,356,79,9,70,89,65,44
24-03-2016,387,87,33,37,70,63,97
21-08-2018,390,37,88,62,79,94,30
10-10-2016,328,83,76,74,33,57,5
17-08-2017,364,69,32,82,66,46,69
07-04-2018,441,85,38,78,83,69,88
13-11-2015,311,26,88,32,83,28,54
13-07-2020,348,69,7,94,90,36,52
05-05-2020,206,44,35,15,45,32,35
06-02-2019,315,96,62,5,78,40,34
16-06-2015,380,66,7,73,93,66,75
29-08-2015,268,39,39,66,52,7,65
01-05-2018,185,31,45,20,37,26,26
20-05-2017,277,83,90,12,85,7,0
14-07-2020,427,68,98,75,69,97,20
19-06-2016,267,63,37,21,12,45,89
02-06-2020,295,95,51,76,2,34,37
06-01-2016,121,1,15,18,46,17,24
29-11-2016,252,82,19,64,13,16,58
08-04-2016,415,85,40,69,54,92,75
30-12-2019,286,18,13,33,71,97,54
05-04-2016,190,6,51,22,8,91,12
12-06-2020,430,94,63,71,94,99,9
19-03-2018,216,89,53,47,0,7,20
15-04-2018,330,60,84,62,2,71,51
18-01-2018,255,24,25,54,97,18,37
09-06-2020,381,89,47,67,29,99,50
14-11-2017,243,3,7,50,37,94,52
09-02-2016,290,54,0,56,49,37,94
10-12-2018,434,63,98,83,56,63,71
22-04-2019,133,21,16,6,27,36,27
15-10-2015,355,18,11,94,43,92,97
19-03-2016,319,36,76,97,17,41,52
06-12-2020,254,61,18,21,67,81,6
23-01-2016,403,56,97,77,45,49,79
24-12-2017,246,8,48,12,74,33,71
18-12-2017,277,66,55,3,6,73,74
25-02-2020,263,57,31,15,38,62,60
18-04-2019,398,84,64,84,27,47,92
01-07-2016,318,83,39,12,63,64,57
24-11-2015,294,29,55,95,25,26,64
03-10-2015,380,94,32,77,95,11,71
24-10-2015,224,74,19,20,12,31,68
03-05-2017,163,16,17,21,20,72,17
13-12-2015,345,82,92,49,5,66,51
06-02-2016,325,75,70,21,52,43,64
31-01-2016,356,88,26,71,51,88,32
01-12-2017,326,66,75,10,26,95,54
14-12-2017,366,99,37,22,66,59,83
26-09-2016,359,91,17,82,55,23,91
28-12-2019,411,87,41,66,90,81,46
13-04-2018,215,34,1,46,12,30,92
24-10-2016,282,3,43,32,90,56,58
20-01-2015,347,99,64,72,45,7,60
03-11-2019,294,7,77,36,39,59,76
13-11-2016,307,39,47,96,46,25,54
04-11-2020,357,70,81,93,53,9,51
19-02-2016,183,32,32,38,9,2,70
20-09-2020,436,72,91,92,71,59,51
17-08-2017,329,39,67,44,69,95,15
01-08-2016,330,85,63,33,95,48,6
21-03-2017,300,31,6,60,75,51,77
29-06-2015,249,38,26,13,45,29,98
03-01-2017,288,35,28,22,64,53,86
09-02-2015,373,24,91,65,49,67,77
16-01-2015,276,28,93,38,95,20,2
18-11-2020,271,63,14,86,28,33,47
04-10-2016,365,96,37,49,97,74,12
02-01-2020,239,93,18,7,6,53,62
21-04-2015,236,10,84,11,21,84,26
25-07-2016,343,52,66,38,32,60,95
28-04-2017,414,60,83,99,65,22,85
21-06-2018,315,54,86,94,24,56,1
13-12-2020,214,32,50,16,26,19,71
03-07-2015,298,45,44,24,50,83,52
22-03-2020,277,95,89,16,38,26,13
22-10-2016,400,81,5,92,90,79,53
07-01-2017,353,30,28,58,99,90,48
23-03-2019,239,29,11,18,5,85,91
11-11-2017,278,70,36,20,48,75,29
25-06-2018,331,77,57,40,58,40,59
26-05-2017,310,31,73,41,85,26,54
14-03-2020,220,51,40,29,52,42,6
21-02-2019,242,83,94,19,23,14,9
23-06-2017,126,32,36,35,5,5,13
07-07-2020,238,4,77,0,88,17,52
10-07-2015,320,70,42,79,93,17,19
30-01-2015,311,84,47,16,24,42,98
20-08-2016,373,97,51,81,71,19,54
23-02-2018,306,95,71,50,39,50,1
23-09-2019,404,29,98,87,31,64,95
03-12-2017,256,20,13,29,95,0,99
23-11-2016,140,7,42,35,29,22,5
29-11-2015,216,26,84,2,33,36,35
11-05-2018,265,57,83,24,37,54,10
18-06-2020,367,66,36,52,69,99,45
03-08-2020,203,43,68,4,67,3,18
27-06-2018,301,57,8,35,87,75,39
06-10-2016,335,83,90,3,44,47,68
26-06-2020,242,63,29,18,19,31,82
19-08-2015,327,50,97,62,11,47,60
01-09-2015,428,38,92,86,92,29,91
29-12-2017,288,36,36,22,76,96,22
20-02-2018,331,30,43,80,37,53,88
22-08-2020,298,47,96,57,48,1,49
19-09-2018,213,20,18,48,13,31,83
12-08-2017,305,68,45,81,53,29,29
23-10-2018,94,16,15,44,6,4,9
07-09-2018,362,69,19,57,67,99,51
26-06-2018,192,27,4,90,57,12,2
01-04-2020,335,39,60,8,80,49,99
27-08-2019,276,12,38,66,67,91,2
22-01-2015,248,26,96,54,11,1,60
03-06-2017,183,5,70,19,20,54,15
07-03-2018,281,46,80,34,18,42,61
18-11-2020,389,70,80,71,12,79,77
11-05-2016,201,57,40,8,13,15,68
23-09-2016,342,72,66,22,15,97,70
03-01-2019,403,95,72,8,53,94,81
07-05-2017,374,87,65,77,86,20,39
05-11-2020,224,45,16,10,32,34,87
09-06-2016,317,81,60,12,63,94,7
19-03-2017,269,61,14,54,57,79,4
13-01-2017,141,18,19,20,0,46,38
04-07-2016,285,50,13,54,18,74,76
03-05-2016,327,45,95,72,29,30,56
29-01-2017,397,84,47,60,38,94,74
14-09-2018,327,97,96,23,24,81,6
07-12-2020,357,91,46,76,40,37,67
07-07-2018,328,5,52,48,92,92,39
26-07-2018,203,14,47,51,49,7,35
23-12-2016,253,22,16,17,45,71,82
05-04-2016,278,86,46,13,73,48,12
02-11-2018,293,39,37,74,26,37,80
06-03-2019,303,42,32,58,40,77,54
31-01-2016,225,14,53,70,29,15,44
17-04-2015,423,46,80,61,99,75,62
18-08-2016,263,32,57,74,2,45,53
02-02-2019,221,67,6,35,82,4,27
11-02-2019,245,23,95,15,54,17,41
02-06-2019,339,17,71,82,71,91,7
13-12-2020,285,79,64,36,19,30,57
24-10-2016,186,3,42,62,3,64,12
18-09-2015,228,62,38,36,11,17,64
19-08-2017,210,5,87,38,1,62,17
28-07-2018,257,66,33,20,20,81,37
06-02-2015,319,52,28,75,88,18,58
23-06-2020,217,48,14,10,36,84,25
18-07-2019,262,39,4,30,73,82,34
12-07-2016,190,8,72,1,22,36,51
13-12-2019,311,61,16,11,91,64,68
24-05-2019,338,34,56,80,49,35,84
27-04-2016,256,16,70,9,72,30,59
10-04-2016,235,65,39,61,35,2,33
18-06-2016,185,1,31,43,74,7,29
30-11-2015,205,28,1,35,75,24,42
13-07-2017,250,90,24,22,53,46,15
27-05-2020,291,62,34,25,81,45,44
25-01-2016,205,15,93,1,58,18,20
11-07-2017,254,27,83,66,7,43,28
01-02-2020,337,93,35,62,6,48,93
28-09-2015,342,64,6,34,86,72,80
12-06-2018,239,1,4,89,6,54,85
01-01-2016,393,65,87,49,97,84,11
18-08-2015,485,89,64,64,87,89,92
27-05-2020,270,37,72,37,42,34,48
11-08-2017,348,47,68,8,52,82,91
14-04-2015,468,95,62,85,85,95,46
23-06-2016,165,0,15,3,12,64,71
19-09-2020,108,15,38,17,12,22,4
27-03-2015,273,19,7,92,64,14,77
21-12-2019,275,93,99,24,8,3,48
22-09-2018,332,87,17,84,44,79,21
01-11-2020,294,62,55,88,28,15,46
16-08-2020,326,2,66,99,48,51,60
04-12-2016,237,17,22,37,24,63,74
17-06-2015,418,85,68,98,67,9,91
12-06-2015,283,60,44,71,66,15,27
24-02-2019,353,43,74,51,43,53,89
17-04-2020,270,57,12,66,92,29,14
19-08-2018,200,43,51,19,79,6,2
24-05-2020,365,40,62,70,86,82,25
21-11-2020,394,97,70,76,35,28,88
02-04-2017,231,25,10,69,49,62,16
31-12-2015,361,72,61,49,92,55,32
09-02-2018,304,60,16,85,26,98,19
23-03-2018,166,37,6,34,2,59,28
07-11-2020,305,70,43,48,86,10,48
09-09-2018,292,19,57,69,10,76,61
30-08-2019,146,3,56,57,1,8,21
09-10-2017,336,90,11,26,63,80,66
28-05-2019,304,5,93,97,28,0,81
03-08-2018,320,31,87,86,64,22,30
16-09-2017,245,53,21,21,87,52,11
07-02-2019,262,3,85,71,6,7,90
29-09-2017,247,42,80,9,43,67,6
26-11-2015,307,48,75,47,21,76,40
20-09-2017,247,6,34,51,45,16,95
26-09-2018,285,17,86,40,10,64,68
10-11-2016,392,87,81,61,29,53,81
17-04-2016,363,77,37,42,95,29,83
31-03-2018,346,66,44,41,95,95,5
03-03-2018,325,63,17,53,78,31,83
14-07-2020,276,14,30,27,95,93,17
04-11-2020,331,86,5,44,76,55,65
09-08-2019,238,85,90,30,17,4,12
22-02-2018,381,20,84,65,75,96,41
06-05-2015,264,19,32,94,19,24,76
02-04-2016,326,54,20,90,27,65,70
03-11-2017,251,86,12,27,14,79,33
11-01-2016,343,47,74,57,96,48,21
29-10-2015,286,68,75,42,6,81,14
01-05-2018,257,45,15,30,25,91,51
11-06-2017,250,24,4,52,40,54,76
25-11-2017,265,58,28,38,39,29,73
27-05-2016,258,51,33,8,82,21,63
17-03-2015,297,23,30,78,81,37,48
04-06-2015,336,37,1,99,96,89,14
14-10-2017,260,49,0,85,72,23,31
17-03-2015,149,3,34,72,23,7,10
17-05-2017,389,40,90,67,92,36,64
16-12-2020,277,14,25,58,66,45,69
16-12-2016,180,28,3,73,7,68,1
19-03-2020,274,27,12,43,76,84,32
11-05-2016,263,60,19,38,51,12,83
04-08-2020,311,80,15,91,11,68,46
30-05-2016,365,70,47,81,45,78,44
23-09-2018,349,32,12,59,72,86,88
11-03-2016,317,71,28,59,55,64,40
02-10-2018,229,70,60,1,12,31,55
02-10-2017,252,59,14,46,23,39,71
24-08-2016,410,74,47,63,86,85,55
03-11-2017,313,76,12,28,45,60,92
05-05-2020,252,60,38,73,57,1,23
24-05-2017,142,21,2,35,55,19,10
14-05-2017,232,48,76,16,8,72,12
14-01-2020,349,11,64,59,94,88,33
04-07-2016,202,57,11,25,56,30,23
16-09-2016,312,35,45,46,54,69,63
06-01-2018,223,35,70,2,34,79,3
04-05-2018,306,83,44,8,44,47,80
15-01-2018,264,63,3,18,54,87,39
21-03-2016,410,70,81,79,8,83,89
11-02-2017,352,89,66,33,49,96,19
01-03-2018,241,6,81,19,98,22,15
26-04-2017,227,34,24,9,83,30,47
09-07-2015,379,13,56,84,82,79,65
09-02-2019,315,76,26,72,83,11,47
09-07-2017,185,10,1,36,42,30,66
30-07-2020,364,87,95,98,19,56,9
17-12-2016,253,0,20,2,99,46,86
28-01-2018,405,75,61,59,90,85,35
19-09-2020,260,31,38,13,91,25,62
13-02-2019,366,29,41,99,52,65,80
29-10-2017,293,23,96,99,3,45,27
