Symbol,Name,Url,Date_Published,Description,Sentiment,Positive_Score,Negative_Score,Neutral_Score
AMZN,ETFs to Ride the Nasdaq Composite's Much-Awaited Comeback,https://finance.yahoo.com/news/etfs-ride-nasdaq-composites-much-175105302.html,2021-03-10T17:51:00.0000000Z,Here we highlight a few ETFs that investors can consider gaining from the renewed strength in the tech-heavy Nasdaq Composite.,negative,0.38,0.61,0.01
AMZN,Better Buy: Lululemon vs. Nordstrom,https://www.msn.com/en-us/finance/companies/better-buy-lululemon-vs-nordstrom/ar-BB1erJ8V,2021-03-10T14:30:00.0000000Z,Two considerations are lululemon Athletica (NASDAQ:LULU) and Nordstrom . One is a relative upstart founded in the,neutral,0.0,0.01,0.99
AMZN,Why small grocery stores are (still) out of toilet paper,https://www.cnn.com/2021/03/10/business/small-stores-out-of-stock/index.html,2021-03-10T11:50:00.0000000Z,"Major suppliers of consumer products, faced with limited supply and high demand, are prioritizing their biggest retail customers like Walmart (WMT) and Amazon (AMZN), according to the trade group representing independent grocery stores in the United States.",neutral,0.0,0.01,0.99
AMZN,"Stitch Fix Is Still Defining the Future of Shopping, So Buy the Dip in SFIX Stock",https://www.msn.com/en-us/finance/topstocks/stitch-fix-is-still-defining-the-future-of-shopping-so-buy-the-dip-in-sfix-stock/ar-BB1esqqV,2021-03-10T20:28:00.0000000Z,"Dip buyers could see 50%-plus returns in SFIX stock over the next 6 to 12 months, because Stitch Fix still represents the future of shopping.",positive,0.47,0.07,0.46
AMZN,Amazon Short Interest Soars to Year-to-Date High 4 Million,https://247wallst.com/services/2021/03/10/amazon-short-interest-soars-to-year-to-date-high-4-million/,2021-03-10T12:55:00.0000000Z,"So are there sellers willing to short Amazon’s stock? The more than 4.31 million Amazon shares short as of February 26, the most recent settlement date, were 13.7% more than the figure two weeks earlier,",negative,0.0,0.81,0.19
AMZN,Barron's,https://www.barrons.com/articles/tesla-and-other-ev-stocks-are-bouncing-back-that-doesnt-mean-the-bubble-wont-pop-51615337605,2021-03-10T17:24:00.0000000Z,Those in the latter camp are still calling electric-vehicle stocks a bubble and are looking for signs that it will pop. “T,neutral,0.02,0.02,0.96
AMZN,7 Media Stocks That Are Contrarian Plays on the Future of Cable,https://www.msn.com/en-us/finance/topstocks/7-media-stocks-that-are-contrarian-plays-on-the-future-of-cable/ss-BB1esdG1,2021-03-10T18:21:13.0000000Z,"As pay-TV subscription declines level off because of too many streaming services, revenue growth will accelerate for these media stocks.",positive,0.43,0.35,0.22
AMZN,"For Amazon Workers, Winning Union Vote Would Be Just a First Step",https://www.bloombergquint.com/businessweek/amazon-amzn-union-fight-will-continue-even-if-alabama-workers-vote-to-unionize,2021-03-10T14:30:00.0000000Z,"(Bloomberg Businessweek) --It’s impossible to predict the outcome of the union vote under way at Amazon’s warehouse in Bessemer, Ala. As Bloomberg recently reported, workers are sharply divided about the benefits of organizing in a town where Amazon ...",negative,0.01,0.98,0.01
AMZN,Investors are Ignoring the Problem With Paramount,https://markets.businessinsider.com/news/stocks/viac-stock-investors-are-ignoring-the-problem-with-paramount-1030170266,2021-03-10T19:17:00.0000000Z,"InvestorPlace - Stock Market News, Stock Advice & Trading Tips ViacomCBS (NASDAQ:VIAC) stock has a problem summed up in the new name of its",negative,0.0,0.81,0.19
AMZN,3 Industrial REITs to Buy Now,https://www.msn.com/en-us/money/realestate/3-industrial-reits-to-buy-now/ar-BB1es2yk,2021-03-10T16:00:00.0000000Z,"A client list that includes a number of brand names such as Amazon (NASDAQ: AMZN), UPS (NYSE: UPS), and Target (NYSE: TGT) speaks to the size of its facilities and the reliability of its tenant base. And take a look at its press release page to see its ...",neutral,0.0,0.0,1.0
AMZN,Oracle (ORCL) 3rd Quarter Earnings: What to Expect,https://www.nasdaq.com/articles/oracle-orcl-3rd-quarter-earnings%3A-what-to-expect-2021-03-10,2021-03-10T12:30:00.0000000Z,"Software giant Oracle (ORCL) will report third quarter fiscal 2021 earnings results after the closing bell Wednesday. Driven by renewed cloud interest, Oracle shares have surged 15% in the past two weeks,",positive,0.61,0.04,0.35
AMZN,"Facebook asks federal judge to dismiss antitrust lawsuits by FTC, state AGs",https://www.morningstar.com/news/marketwatch/20210310720/facebook-asks-federal-judge-to-dismiss-antitrust-lawsuits-by-ftc-state-ags,2021-03-10T13:35:00.0000000Z,"The FTC 'utterly ignores the reality of the dynamic, intensely competitive high-tech industry in which Facebook operates,' the social-media company claims Facebook Inc. on Wednesday asked a federal judge to dismiss antitrust lawsuits from the Federal Trade Commission and state attorneys general,",negative,0.0,1.0,0.0
AMZN,Exclusive: Tech Council launches recruiting campaign aimed at top talent in six cities,https://www.bizjournals.com/nashville/news/2021/03/10/tech-council-ad-campaign.html,2021-03-10T19:48:00.0000000Z,Exclusive: Tech workers in six major U.S. markets are about to feel some love from Nashville — in the form of a marketing blitz aimed at persuading them to move to Music City.,neutral,0.39,0.0,0.61
AMZN,Another March to Remember: 3 Stocks to Trade,https://markets.businessinsider.com/news/stocks/another-march-to-remember-3-stocks-to-trade-1030170573,2021-03-10T20:34:00.0000000Z,Amazon (NASDAQ:AMZN). Shopify (NYSE:SHOP). Teladoc (NYSE:TDOC). Those are but a few of the casualties in a dime-a-dozen cratered landscape. Were we collectively wrong to be optimistic? No. Did we ...,mixed,0.16,0.69,0.15
AMZN,Carter-Williams' Analysts Breakdown 2 Solid Stocks for Growth and Dividends For 2021,https://www.marketwatch.com/press-release/carter-williams-analysts-breakdown-2-solid-stocks-for-growth-and-dividends-for-2021-2021-03-10,2021-03-10T13:54:00.0000000Z,This implies the new pullback may be simply a solid recalibration for a market that is up 75% since its March 2020 lows. Carter-Williams' analysts say that technology is probably going to keep on driving business sector development.,neutral,0.04,0.02,0.94
AMZN,Netflix Inc. stock underperforms Wednesday when compared to competitors,https://www.msn.com/en-us/money/topstocks/netflix-inc-stock-underperforms-wednesday-when-compared-to-competitors/ar-BB1esw2D,2021-03-10T21:31:00.0000000Z,"The stock underperformed when compared to some of its competitors Wednesday, as Amazon.com Inc. AMZN fell 0.17% to $3,057.64, Walt Disney Co. DIS rose 0.28% to $195.06, and Comcast Corp. Cl A CMCSA rose 2.95% to $57.21. Trading volume (3.5 M) remained 1.4 ...",negative,0.0,1.0,0.0
AMZN,Community: Local NAACP holding book drive,https://roanoke.com/entertainment/community-local-naacp-holding-book-drive/article_32e1944c-81c4-11eb-b6ba-bb9b9c280bbe.html,2021-03-10T17:16:00.0000000Z,"The abbreviated link to this page is https://amzn.to/3bNRJdA. Just click, pay, and the book(s) you order will be mailed directly to the NAACP Education Committee. Make sure to select M-R-F NAACP ...",neutral,0.01,0.01,0.98
AMZN,Here’s How Your Trade Amazon.com Inc. (AMZN) Aggressively Right Now,https://newsheater.com/2021/03/10/heres-how-your-trade-amazon-com-inc-amzn-aggressively-right-now-2/,2021-03-10T08:58:00.0000000Z,Amazon.com Inc. (NASDAQ:AMZN) went up by 3.76% from its latest closing price compared to the recent 1-year high of $3552.25. The company’s stock price has collected -1.02% of loss in the last five trading sessions.,neutral,0.0,0.1,0.9
AMZN,Why Palantir Stock Is a Screaming Buy Right Now,https://moneymorning.com/2021/03/10/why-palantir-stock-is-a-screaming-buy-right-now/,2021-03-10T21:30:00.0000000Z,Palantir stock is down 30% since January. It's a discount on one of the most important stocks of the century. Here's why you should buy Palantir stock now.,neutral,0.02,0.03,0.95
AMZN,Tesla Vs Amazon; SEC Suspends Trading In 15 Stocks,https://www.valuewalk.com/tesla-vs-amazon-sec-suspends-trading-15-stocks/,2021-03-10T17:52:00.0000000Z,"Tesla's revenue growth over 13 years, from 2008 through 2020, exceeded even the revenue growth of mighty Amazon during a comparable period",neutral,0.44,0.05,0.51
AMZN,"Gamble Jones Investment Counsel Has $46.76 Million Holdings in Amazon.com, Inc. (NASDAQ:AMZN)",https://theenterpriseleader.com/2021/03/10/gamble-jones-investment-counsel-has-46-76-million-holdings-in-amazon-com-inc-nasdaqamzn.html,2021-03-10T22:03:00.0000000Z,"Gamble Jones Investment Counsel raised its holdings in Amazon.com, Inc. (NASDAQ:AMZN) by 1.0% in the 4th quarter, according to the company in its most recent 13F filing with the SEC. The fund owned 14,",neutral,0.02,0.03,0.95
AMZN,Buying the Dip Isn't as Easy as You Think,http://dailywealth.com/articles/buying-the-dip-isnt-as-easy-as-you-think-2/,2021-03-10T12:32:00.0000000Z,"You make money as they shoot right back up to new highs. Obvious, right? But buying a market dip is more challenging than you might realize... Think back to the end of last February... Did you buy the dip as stocks fell their first 12%?",neutral,0.24,0.1,0.66
AMZN,Here's When to Buy Coupang Stock After the IPO,https://moneymorning.com/2021/03/10/heres-when-to-buy-coupang-stock-after-the-ipo/,2021-03-10T18:33:00.0000000Z,Coupang could be the biggest company you've never heard of. Here's why it's IPO will rock the markets and whether you should,neutral,0.03,0.15,0.82
AMZN,Should This Keep Wayfair Inc. (NYSE:W) Investors Up At Night?,https://stocksregister.com/2021/03/10/should-this-keep-wayfair-inc-nysew-investors-up-at-night/,2021-03-10T16:00:00.0000000Z,"Wayfair Inc. (NYSE:W) price closed higher on Tuesday, Mar 09, jumping 3.93% above its previous close. Get the hottest stocks to trade every day before the market opens 100% free. Click here now. A look at the daily price movement shows that the last close reads $306.",positive,0.8,0.0,0.2
AMZN,Tesla Stock price – Tesla Vs Amazon; SEC Suspends Trading In 15 Stocks,https://fintechzoom.com/fintech_news_tesla-nasdaq-tsla/tesla-stock-price-tesla-vs-amazon-sec-suspends-trading-in-15-stocks-2/,2021-03-10T20:22:00.0000000Z,"Whitney Tilson’s email to investors discussing how he saved one of his readers $222,318; Tesla vs Amazon; SEC suspends trading in 15 stocks that got hyped on social media; for the economy, the present doesn’t matter.",positive,0.63,0.24,0.13
AMZN,ADA price – When to Buy Cardano ADA Coin,https://fintechzoom.com/fintech_news_cryptocurrency-news/ada-price-when-to-buy-cardano-ada-coin/,2021-03-10T00:01:00.0000000Z,"Let’s take a look at what’s happening off and on the price chart of ADA, then offer a risk-adjusted determination aligned with those findings. Let’s face it. More than a decade after the first pizza was bought for a single bitcoin,",negative,0.0,0.99,0.01
ZS,"California will recover from the pandemic faster than the U.S., forecast says",https://www.msn.com/en-us/finance/markets/california-will-recover-from-the-pandemic-faster-than-the-us-forecast-says/ar-BB1er0uO,2021-03-10T09:00:19.0000000Z,"\"With vaccinations and federal relief, a \"\"euphoric resumption of social activity\"\" will now power the U.S. and California economies despite lingering inequality.\"",neutral,0.14,0.35,0.51
ZS,"Cannabis Commitment: Jay-Z's Law Awareness Campaign, Lil Wayne Partners With Last Prisoner Project",https://www.benzinga.com/markets/cannabis/21/03/20066404/cannabis-commitment-jay-zs-law-awareness-campaign-lil-wayne-partners-with-last-prisoner-project,2021-03-10T18:50:00.0000000Z,"Jay-Z and Lil Wayne care about justice. The pair recently launched new public-good initiatives worth checking out. Alan Brochstein’s 420 Investor is the go-to community for investors to learn, explore,",positive,0.97,0.01,0.02
ZS,Crippling Attacks Bolster the Need for Extensive Cybersecurity Protocols,https://www.marketwatch.com/press-release/crippling-attacks-bolster-the-need-for-extensive-cybersecurity-protocols-2021-03-10,2021-03-10T21:25:00.0000000Z,"An extensive layer of cybersecurity is often required for business infrastructure or government agencies in order to protect sensitive information and consumer data in the modern world. The Russian hack,",negative,0.0,0.99,0.01
ZS,A Comprehensive Guide to Cloud Computing ETFs,https://finance.yahoo.com/news/comprehensive-guide-cloud-computing-etfs-154003215.html,2021-03-10T15:40:00.0000000Z,"Cloud computing is seeing increasing usage globally as it enables data interoperability in a scalable and cost-efficient way through data collection, processing and analyzing.",neutral,0.08,0.0,0.92
ZS,MBA Placement report card: Consulting jobs dominate 2021 hiring at business schools,https://www.moneycontrol.com/news/business/economy/mba-placement-report-card-consulting-jobs-dominate-2021-hiring-at-business-schools-6628821.html,2021-03-10T09:57:00.0000000Z,"The salary of fresh graduates rose 10-15 percent to an average of Rs 19 lakh in the domestic category, but toppers got 1-2 job offers, down from 3-4 last year, signalling cautious optimism after the e",positive,0.62,0.05,0.33
