Country,Product_Category,Product,Channel,Gender,Sessions,Device_Category,Sources,Conversations,Page,Visits,Unique_Visitors,Browser,Sentiment,Duration_min,Region,Customer_Segment,Daily_Users,Conversion_Rate,Return_Visitors,Tweets,Retweets,Hashtags,Campaign_Name
Germany,Helmet,Supersonic Vent XT,Online,Other,853,Tablet,Others,Facebook,Contact Us,519,166,Safari,Positive,2,North & Central America,Gen Z (2000s - now),403,27,166,526,30,OffRoad,Hit the Track
Germany,Spoiler,Lighted?Spoiler,Online,Fem; Male,1295,Desktop,Google,Twitter,Contact Us,532,171,Safari,Positive,5,Europe,Gen Z (2000s - now),443,27,171,1118,31,RaceEachother,Wheels of Steel
Brazil,Helmet,Carbon XTR,Online,Fem; Male,1282,Tablet,Facebook,Forum,Contact Us,435,100,Chrome,Negative,5,Asia Pacific,Boomer; GenX; GenY; GenZ,392,44,120,1011,31,SportsCar,Hit the Track
Germany,Alloy Wheel,WHEEL SUPERCHROME 12.25 x 23.02 285 PCD 26 BOLT 10 STUD,Online,Male,511,Mobile,Yahoo,Twitter,Contact Us,408,95,Safari,Negative,4,North & Central America,Gen X (60 – 80s),473,32,95,1632,21,Sunglasses,Hit the Track
Germany,Helmet,Warrior Hulk,Online,Fem; Male,1263,Mobile,Direct,Twitter,Shipping Details,588,174,Safari,Negative,5,South America,Boomer; GenX; GenY; GenZ,248,44,181,1688,94,Formula1,Get Sporty
Germany,Alloy Wheel,WHEEL INSIDE POLISH 10.15 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Fem; Male,561,Mobile,Direct,Forum,Products,516,130,Safari,Neutral,1,South America,Gen Z (2000s - now),396,16,130,1075,93,ShadesOfSteel,Racer Club
Germany,Sunglasses,Sportax Path,Online,Male,831,Tablet,Facebook,Facebook,Contact Us,408,95,Safari,Negative,4,North & Central America,Gen X (60 – 80s),473,32,95,1944,30,SportsConvertible,Beyond Wheels
Germany,Brake Pad,Semi Metallic 33LR,Online,Fem; Male,1303,Tablet,Yahoo,Twitter,Contact Us,452,68,Safari,Positive,5,Europe,Baby Boomers (45 – 60s),418,48,68,1334,30,OffRoadTires,Racer Club
Brazil,Helmet,Air Flow Shark,Online,Female,670,Tablet,Direct,Facebook,Shipping Details,425,115,Chrome,Negative,3,South America,Boomer; GenX; GenY; GenZ,308,39,111,447,32,GorgeousGlares,Beyond Wheels
Germany,Sunglasses,PlayMax Field,Online,Female,799,Mobile,Others,Twitter,Contact Us,543,97,Safari,Positive,5,Asia Pacific,Gen Y (80 – 2000s),441,49,97,1227,39,NeedForSpeed,Wheels of Steel
Germany,Spoiler,Roof?Spoiler,Online,Fem; Male,1283,Desktop,Google,Twitter,Shipping Details,499,172,Safari,Negative,3,South America,Boomer; GenX; GenY; GenZ,471,39,198,1654,62,TitaniumWheel,Hit the Track
Germany,Alloy Wheel,WHEEL FORGED 12.25 X 23.02 335 PCD 32 BOLT 10 STUD,Online,Fem; Male,1306,Tablet,Facebook,Forum,Shipping Details,588,174,Safari,Negative,5,South America,Boomer; GenX; GenY; GenZ,248,44,181,1705,98,Premium,Get Sporty
Germany,Hat,Trilby,Online,Female,505,Mobile,Google,Twitter,Contact Us,543,97,Safari,Positive,5,Asia Pacific,Gen Y (80 – 2000s),441,49,97,1629,53,RedHotRuby,Racer Club
Germany,Brake Pad,XTR Ceramic STM,Online,Fem; Male,897,Mobile,Facebook,Blogs,Products,588,156,Safari,Negative,2,Europe,Gen Z (2000s - now),305,23,156,1334,28,BoringBeige,Hit the Track
Brazil,Hat,Trilby,Online,Male,578,Mobile,Bing,Forum,Products,519,99,Chrome,Neutral,3,North & Central America,Gen Z (2000s - now),393,35,99,1414,33,SportsCar,Racer Club
Germany,Alloy Wheel,WHEEL SUPERCHROME12.15 X 23.02. 285 PCD 26 BOLT,Online,Other,726,Desktop,Facebook,Forum,Shipping Details,405,137,Safari,Negative,5,Europe,Gen Y (80 – 2000s),463,41,137,1594,30,MetalWheel,Racer Club
Germany,Hat,Baseball Cap,Online,Female,1298,Desktop,Bing,Forum,Products,498,139,Safari,Neutral,8,North & Central America,Boomer; GenX; GenY; GenZ,284,31,96,1991,28,Racing,Fun with Colors
Germany,Helmet,Air Flow Shark,Online,Fem; Male,1278,Mobile,Others,Forum,Shipping Details,499,172,Safari,Negative,3,South America,Boomer; GenX; GenY; GenZ,471,39,198,1153,35,EmeraldBeauty,Hit the Track
Germany,Brake Pad,Ceramic NTC,Online,Fem; Male,781,Mobile,Bing,Blogs,Shipping Details,405,137,Safari,Negative,5,Europe,Gen Y (80 – 2000s),463,41,137,757,80,Racing,Hit the Track
Germany,Helmet,Supersonic Vent XT,Online,Male,1280,Desktop,Bing,Blogs,Products,430,99,Safari,Positive,5,Europe,Gen Y (80 – 2000s),224,14,99,955,23,ShadesOfSteel,Racer Club
Brazil,Sunglasses,Shark Track,Online,Male,555,Mobile,Yahoo,Twitter,Products,538,124,Chrome,Neutral,3,North & Central America,Gen Z (2000s - now),497,13,124,551,21,RainbowRocks,Beyond Wheels
Germany,Spoiler,GTS Style Carbon Fiber Rear Trunk Spoiler,Online,Female,722,Tablet,Bing,Twitter,Contact Us,415,182,Safari,Positive,3,Europe,Gen Z (2000s - now),380,50,182,1213,29,ChromeRims,Hit the Track
Germany,Sunglasses,Sportax RADR,Online,Female,708,Desktop,Facebook,Twitter,Contact Us,519,166,Safari,Positive,2,North & Central America,Gen Z (2000s - now),403,27,166,677,45,NeedForSpeed,Fun with Colors
Germany,Sunglasses,PlayMax Field,Online,Female,660,Mobile,Direct,Blogs,Products,498,139,Safari,Neutral,8,North & Central America,Boomer; GenX; GenY; GenZ,284,31,96,1504,50,UltraLux,Fun with Colors
Germany,Alloy Wheel,RIM GAUGE FLANGE WEAR INDICATOR,Online,Male,752,Desktop,Facebook,Facebook,Contact Us,415,182,Safari,Positive,3,Europe,Gen Z (2000s - now),380,50,182,759,33,Race,Hit the Track
Germany,Alloy Wheel,WHEEL FORGED12.15 X 23.02.335 PCD 26 BOLT,Online,Female,534,Tablet,Others,Twitter,HomePage,518,72,Safari,Positive,4,Europe,Gen Y (80 – 2000s),393,12,72,1978,43,AttackTheTrack,Hit the Track
Brazil,Alloy Wheel,HEX 7/8 X 11 BSF THREAD DRIVE USE,Online,Fem; Male,1247,Desktop,Google,Twitter,Products,417,199,Chrome,Neutral,1,North & Central America,Gen X (60 – 80s),257,38,199,1687,21,ShadesOfSteel,Hit the Track
Germany,Spoiler,GTC Carbon Fiber Spoiler,Online,Female,505,Mobile,Google,Twitter,Contact Us,532,171,Safari,Positive,5,Europe,Gen Z (2000s - now),443,27,171,1821,45,Premium,Get Sporty
Germany,Helmet,Racetrack CXTR 300,Online,Male,511,Mobile,Yahoo,Twitter,Contact Us,408,95,Safari,Negative,4,North & Central America,Gen X (60 – 80s),473,32,95,1734,21,Racing,Hit the Track
Germany,Alloy Wheel,WHEEL ADVANCED COMPOSITE 17.5 X 6.75 225 PCD 26 BOLT 10 STUD,Online,Fem; Male,632,Mobile,Yahoo,Twitter,Contact Us,519,166,Safari,Positive,2,North & Central America,Gen Z (2000s - now),403,27,166,943,36,RaceTrack,Racer Club
Germany,Sunglasses,Shark NXT Field Track,Online,Fem; Male,1268,Desktop,Bing,Blogs,Contact Us,532,171,Safari,Positive,5,Europe,Gen Z (2000s - now),443,27,171,1839,23,RainbowRocks,Hit the Track
Germany,Sunglasses,Shark Track,Online,Female,761,Tablet,Bing,Twitter,Contact Us,516,129,Safari,Positive,3,Asia Pacific,Boomer; GenX; GenY; GenZ,259,32,199,666,28,Funky,Racer Club
Brazil,Sunglasses,Shark Track,Online,Fem; Male,1251,Mobile,Direct,Twitter,Products,438,87,Chrome,Neutral,5,North & Central America,Gen Z (2000s - now),478,12,87,157,33,GorgeousGlares,Wheels of Steel
Germany,Brake Pad,Low Metallic NAO 33XST,Online,Fem; Male,669,Mobile,Bing,Twitter,Contact Us,452,68,Safari,Positive,5,Europe,Baby Boomers (45 – 60s),418,48,68,1965,53,Rims,Racer Club
Germany,Alloy Wheel,WHEEL ALLOY STEEL SUPERCHROME 10.15 X 23.02 335 PCD 32 BOLT 10 STUD,Online,Female,799,Mobile,Others,Twitter,Contact Us,543,97,Safari,Positive,5,Asia Pacific,Gen Y (80 – 2000s),441,49,97,1372,39,DancingWithTires,Hit the Track
Germany,Spinner,SPINNER WHEEL ADVANCED COMPOSITE SPINNER 12.25 x 23.02 285 PCD 26 BOLT 10 STUD,Online,Fem; Male,1262,Desktop,Bing,Forum,Contact Us,408,95,Safari,Negative,4,North & Central America,Gen X (60 – 80s),473,32,95,1019,42,LetsRace,Racer Club
Germany,Hat,Flat Cap,Online,Male,1304,Desktop,Bing,Blogs,Contact Us,452,68,Safari,Positive,5,Europe,Baby Boomers (45 – 60s),418,48,68,1872,27,HotRide,Racer Club
Germany,Sunglasses,SportBand Flak RADR ,Online,Female,787,Mobile,Others,Twitter,Products,428,156,Safari,Neutral,4,Asia Pacific,Baby Boomers (45 – 60s),323,31,156,975,92,Extravagant,Hit the Track
Brazil,Sunglasses,NovaVision Track,Online,Female,767,Desktop,Yahoo,Blogs,Products,455,77,Chrome,Neutral,1,North & Central America,Gen Y (80 – 2000s),229,23,77,784,46,RaceCar,Racer Club
Germany,Brake Pad,XTR Ceramic STM,Online,Female,772,Mobile,Google,Twitter,Products,588,156,Safari,Negative,2,Europe,Gen Z (2000s - now),305,23,156,764,46,GorgeousMatte,Hit the Track
Germany,Alloy Wheel,WHEEL FORGED 12.25 X 23.02 335 PCD 32 BOLT 10 STUD,Online,Other,726,Desktop,Facebook,Forum,Shipping Details,405,137,Safari,Negative,5,Europe,Gen Y (80 – 2000s),463,41,137,1398,30,TitaniumWheel,Wheels of Steel
Germany,Brake Pad,Organic PPST,Online,Male,605,Desktop,Google,Blogs,Contact Us,543,97,Safari,Positive,5,Asia Pacific,Gen Y (80 – 2000s),441,49,97,842,35,HotRide,Hit the Track
Germany,Sunglasses,Sportax Path,Online,Female,716,Tablet,Bing,Facebook,Products,588,156,Safari,Negative,2,Europe,Gen Z (2000s - now),305,23,156,1941,25,Anytime,Fun with Colors
Germany,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 12.25 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Fem; Male,1271,Desktop,Google,Twitter,Contact Us,580,169,Safari,Neutral,6,Asia Pacific,Boomer; GenX; GenY; GenZ,452,49,133,1232,62,OffRoad,Racer Club
Brazil,Brake Pad,NAO 31XST,Online,Female,576,Tablet,Others,Blogs,Products,480,142,Chrome,Neutral,4,North & Central America,Gen X (60 – 80s),200,200,142,1108,22,DazzleSpin,Beyond Wheels
Germany,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 10.15 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Other,971,Mobile,Facebook,Twitter,Products,430,99,Safari,Positive,5,Europe,Gen Y (80 – 2000s),224,14,99,1992,38,Premium,Racer Club
Germany,Sunglasses,SportBand Flak RADR ,Online,Female,722,Tablet,Bing,Twitter,Contact Us,415,182,Safari,Positive,3,Europe,Gen Z (2000s - now),380,50,182,1447,29,Premium,Wheels of Steel
Germany,Sunglasses,NovaVision Track,Online,Female,836,Tablet,Direct,Forum,Shipping Details,405,137,Safari,Negative,5,Europe,Gen Y (80 – 2000s),463,41,137,590,24,TealNoFeel,Racer Club
Germany,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 10.15 X 23.02 285 PCD 26 10 STUD,Online,Female,992,Mobile,Bing,Facebook,Products,430,99,Safari,Positive,5,Europe,Gen Y (80 – 2000s),224,14,99,940,32,TealNoFeel,Fun with Colors
Germany,Sunglasses,Sportax Path,Online,Female,661,Mobile,Google,Forum,Shipping Details,439,153,Safari,Positive,8,South America,Boomer; GenX; GenY; GenZ,208,37,179,1632,27,DancingWithTires,Racer Club
Brazil,Spoiler,Lighted?Spoiler,Online,Female,639,Tablet,Yahoo,Facebook,Shipping Details,584,112,Chrome,Neutral,1,North & Central America,Gen Y (80 – 2000s),228,40,112,1329,59,LetsRace,Beyond Wheels
Germany,Hat,Snapback,Online,Fem; Male,781,Mobile,Bing,Blogs,HomePage,518,72,Safari,Positive,4,Europe,Gen Y (80 – 2000s),393,12,72,1866,89,SportsConvertible,Racer Club
Germany,Hat,Fedora,Online,Female,505,Mobile,Google,Twitter,Contact Us,532,171,Safari,Positive,5,Europe,Gen Z (2000s - now),443,27,171,1187,45,Formula1,Beyond Wheels
Germany,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 10.15 X 23.02 X 335 PCD 32 BOLT 10 STUD,Online,Male,982,Mobile,Direct,Forum,Contact Us,415,182,Safari,Positive,3,Europe,Gen Z (2000s - now),380,50,182,793,39,UltraLux,Wheels That Matter
Germany,Brake Pad,Semi Metallic 33LR,Online,Fem; Male,917,Mobile,Direct,Twitter,HomePage,518,72,Safari,Positive,4,Europe,Gen Y (80 – 2000s),393,12,72,1015,40,Race,Beyond Wheels
Germany,Brake Pad,XTR Semi Metallic 33NRT,Online,Female,503,Mobile,Facebook,Blogs,Contact Us,450,130,Safari,Negative,2,South America,Baby Boomers (45 – 60s),287,14,130,1764,48,BinoTheDino,Hit the Track
Brazil,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 10.15 X 23.02 285 PCD 26 10 STUD,Online,Male,527,Desktop,Yahoo,Facebook,HomePage,453,69,Chrome,Positive,2,Europe,Baby Boomers (45 – 60s),204,14,69,994,28,Funky,Wheels of Steel
Germany,Brake Pad,Ceramic NTC,Online,Fem; Male,1288,Tablet,Facebook,Blogs,Contact Us,516,129,Safari,Positive,3,Asia Pacific,Boomer; GenX; GenY; GenZ,259,32,199,1156,72,Rims,Hit the Track
Germany,Spoiler,Front?Spoiler,Online,Fem; Male,669,Mobile,Bing,Twitter,Contact Us,452,68,Safari,Positive,5,Europe,Baby Boomers (45 – 60s),418,48,68,1963,53,ShadesOfSteel,Beyond Wheels
Germany,Spoiler,Pedestal?Spoiler,Online,Male,937,Mobile,Others,Forum,Contact Us,532,171,Safari,Positive,5,Europe,Gen Z (2000s - now),443,27,171,694,43,SportsCar,Hit the Track
Germany,Brake Pad,Low Metallic NAO 33XST,Online,Other,506,Mobile,Others,Facebook,Contact Us,516,129,Safari,Positive,3,Asia Pacific,Boomer; GenX; GenY; GenZ,259,32,199,1837,96,Race,Hit the Track
Germany,Helmet,Warrior Hulk,Online,Fem; Male,665,Mobile,Google,Forum,Products,516,130,Safari,Neutral,1,South America,Gen Z (2000s - now),396,16,130,1534,42,OffRoadTires,Racer Club
Brazil,Helmet,Carbon XTR,Online,Female,761,Tablet,Bing,Twitter,HomePage,418,159,Chrome,Positive,1,Europe,Gen Y (80 – 2000s),245,22,159,1753,35,AlloyWheel,Hit the Track
Germany,Sunglasses,Shark Track,Online,Male,788,Tablet,Others,Facebook,Products,428,156,Safari,Neutral,4,Asia Pacific,Baby Boomers (45 – 60s),323,31,156,798,45,BoringBeige,Hit the Track
Germany,Sunglasses,Sportax Path,Online,Female,772,Mobile,Google,Twitter,Products,588,156,Safari,Negative,2,Europe,Gen Z (2000s - now),305,23,156,621,46,NightFight,Racer Club
Germany,Alloy Wheel,WHEEL FORGED 12.15 X 23.02.335 PCD 32 BOLT,Online,Male,578,Mobile,Bing,Forum,Contact Us,452,68,Safari,Positive,5,Europe,Baby Boomers (45 – 60s),418,48,68,1690,22,RaceCar,Get Sporty
Germany,Helmet,Supersonic Vent XT,Online,Other,796,Desktop,Bing,Forum,Products,428,156,Safari,Neutral,4,Asia Pacific,Baby Boomers (45 – 60s),323,31,156,1972,25,TealNoFeel,Fun with Colors
Germany,Spoiler,GTC Carbon Fiber Spoiler,Online,Male,540,Tablet,Direct,Facebook,Shipping Details,588,174,Safari,Negative,5,South America,Boomer; GenX; GenY; GenZ,248,44,181,1699,28,RaceEachother,Wheels That Matter
Brazil,Hat,Fedora,Online,Female,708,Desktop,Facebook,Twitter,HomePage,400,118,Chrome,Positive,1,Europe,Baby Boomers (45 – 60s),467,43,118,892,39,RaceCar,Racer Club
Germany,Alloy Wheel,WHEEL FORGED 19.5 X 7.5 275 PCD 26 BOLT 8 STUD,Online,Fem; Male,1268,Desktop,Bing,Blogs,Contact Us,580,169,Safari,Neutral,6,Asia Pacific,Boomer; GenX; GenY; GenZ,452,49,133,1069,54,AlloyWheel,Hit the Track
Germany,Spoiler,GTS Style Carbon Fiber Rear Trunk Spoiler,Online,Other,971,Mobile,Facebook,Twitter,Products,430,99,Safari,Positive,5,Europe,Gen Y (80 – 2000s),224,14,99,555,38,EmergencyBraking,Wheels of Steel
Germany,Helmet,Racetrack CXTR 300,Online,Female,564,Mobile,Direct,Twitter,Products,588,156,Safari,Negative,2,Europe,Gen Z (2000s - now),305,23,156,1522,56,Formula1,Racer Club
Germany,Helmet,Air Flow Shark,Online,Other,542,Mobile,Direct,Twitter,Contact Us,580,169,Safari,Neutral,6,Asia Pacific,Boomer; GenX; GenY; GenZ,452,49,133,1649,25,NeedForSpeed,Beyond Wheels
Germany,Brake Pad,XTR Ceramic STM,Online,Female,722,Tablet,Bing,Twitter,Shipping Details,499,172,Safari,Negative,3,South America,Boomer; GenX; GenY; GenZ,471,39,198,757,46,RaceTrack,Hit the Track
Brazil,Brake Pad,XTR Semi Metallic 33NRT,Online,Female,661,Mobile,Google,Forum,Contact Us,493,175,Chrome,Neutral,5,Asia Pacific,Boomer; GenX; GenY; GenZ,371,23,75,851,21,Racing,Racer Club
Germany,Alloy Wheel,WHEEL SUPERCHROME12.15 X 23.02. 285 PCD 26 BOLT,Online,Other,796,Desktop,Bing,Forum,Shipping Details,400,198,Safari,Positive,4,Asia Pacific,Gen Z (2000s - now),439,26,198,1084,23,HotRide,Fun with Colors
Germany,Spoiler,Pedestal?Spoiler,Online,Fem; Male,781,Mobile,Bing,Blogs,HomePage,518,72,Safari,Positive,4,Europe,Gen Y (80 – 2000s),393,12,72,793,89,LetsRace,Wheels That Matter
Germany,Spinner,SPINNER WHEEL ADVANCED COMPOSITE SPINNER 12.25 x 23.02 285 PCD 26 BOLT 10 STUD,Online,Fem; Male,1234,Tablet,Google,Twitter,Products,430,99,Safari,Positive,5,Europe,Gen Y (80 – 2000s),224,14,99,1401,58,BeatMySteel,Racer Club
Germany,Helmet,Supersonic Vent XT,Online,Fem; Male,1306,Tablet,Facebook,Forum,Shipping Details,439,153,Safari,Positive,8,South America,Boomer; GenX; GenY; GenZ,208,37,179,1600,35,UltraLux,Get Sporty
Germany,Alloy Wheel,WHEEL FORGED12.15 X 23.02.335 PCD 26 BOLT,Online,Female,851,Mobile,Google,Blogs,Products,498,139,Safari,Neutral,8,North & Central America,Boomer; GenX; GenY; GenZ,284,31,96,1030,30,TitaniumWheel,Hit the Track
Brazil,Helmet,Alienzone Black Matte,Online,Other,878,Desktop,Google,Twitter,Shipping Details,580,134,Chrome,Positive,8,South America,Boomer; GenX; GenY; GenZ,678,56,170,1329,39,NeedForSpeed,Hit the Track
Germany,Sunglasses,Sportax Path,Online,Female,903,Mobile,Others,Twitter,Products,458,91,Safari,Positive,4,Asia Pacific,Gen X (60 – 80s),232,14,91,1476,42,Racing,Racer Club
Germany,Alloy Wheel,WHEEL ADVANCED COMPOSITE 12.25 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Fem; Male,1288,Tablet,Facebook,Blogs,Contact Us,516,129,Safari,Positive,3,Asia Pacific,Boomer; GenX; GenY; GenZ,259,32,199,1593,72,EmeraldBeauty,Hit the Track
Germany,Helmet,Supersonic Vent XT,Online,Fem; Male,1247,Desktop,Google,Twitter,HomePage,518,72,Safari,Positive,4,Europe,Gen Y (80 – 2000s),393,12,72,718,32,TitaniumWheel,Racer Club
Germany,Spoiler,Roof?Spoiler,Online,Male,1289,Desktop,Google,Facebook,Contact Us,450,130,Safari,Negative,2,South America,Baby Boomers (45 – 60s),287,14,130,1202,26,Funky,Wheels of Steel
Germany,Helmet,Cruiser WRX,Online,Female,624,Mobile,Google,Twitter,Contact Us,519,166,Safari,Positive,2,North & Central America,Gen Z (2000s - now),403,27,166,1679,45,SportsCar,Get Sporty
Brazil,Helmet,Alienzone Black Matte,Online,Other,853,Tablet,Others,Facebook,Shipping Details,500,140,Chrome,Neutral,5,South America,Boomer; GenX; GenY; GenZ,497,20,163,1220,48,RainbowRocks,Racer Club
Germany,Spoiler,Pedestal?Spoiler,Online,Fem; Male,1248,Mobile,Others,Blogs,Contact Us,472,161,Safari,Positive,5,Asia Pacific,Boomer; GenX; GenY; GenZ,481,15,120,1613,41,Race,Get Sporty
Brazil,Alloy Wheel,WHEEL FORGED 19.5 X 7.5 275 PCD 26 BOLT 8 STUD,Online,Other,1269,Mobile,Direct,Facebook,HomePage,430,191,Chrome,Neutral,7,Europe,Boomer; GenX; GenY; GenZ,345,26,95,1676,31,BurnRubber,Racer Club
Germany,Helmet,Carbon XTR,Online,Other,1287,Mobile,Direct,Twitter,Contact Us,516,129,Safari,Positive,3,Asia Pacific,Boomer; GenX; GenY; GenZ,259,32,199,1332,21,DazzleSpin,Hit the Track
Germany,Sunglasses,Sportax RADR,Online,Other,792,Mobile,Yahoo,Facebook,Products,516,130,Safari,Neutral,1,South America,Gen Z (2000s - now),396,16,130,1314,50,Sunglasses,Beyond Wheels
Germany,Helmet,Cruiser WRX,Online,Male,788,Tablet,Others,Facebook,Contact Us,408,95,Safari,Negative,4,North & Central America,Gen X (60 – 80s),473,32,95,755,23,Premium,Hit the Track
Brazil,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 12.25 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Fem; Male,665,Mobile,Google,Forum,Products,500,100,Chrome,Negative,4,South America,Gen Z (2000s - now),497,15,161,1723,63,OffRoadTires,Racer Club
Germany,Alloy Wheel,WHEEL SUPERCHROME 10.15 X 23.02 285 PCD 26 BOLT 10 STUD,Online,Fem; Male,1308,Mobile,Others,Blogs,Contact Us,498,153,Safari,Neutral,7,Asia Pacific,Boomer; GenX; GenY; GenZ,368,44,172,668,67,OffRoad,Racer Club
Brazil,Alloy Wheel,WHEEL SUPERCHROME 12.25 x 23.02 285 PCD 26 BOLT 10 STUD,Online,Female,660,Mobile,Direct,Blogs,HomePage,410,170,Chrome,Positive,2,Europe,Gen X (60 – 80s),448,34,170,905,50,Premium,Wheels of Steel
Germany,Helmet,Warrior Hulk,Online,Female,822,Mobile,Facebook,Facebook,Products,428,156,Safari,Neutral,4,Asia Pacific,Baby Boomers (45 – 60s),323,31,156,247,22,GorgeousGlares,Fun with Colors
Germany,Spoiler,Pedestal?Spoiler,Online,Fem; Male,1249,Tablet,Yahoo,Facebook,Shipping Details,588,174,Safari,Negative,5,South America,Boomer; GenX; GenY; GenZ,248,44,181,771,77,GorgeousMatte,Hit the Track
Germany,Alloy Wheel,WHEEL FORGED 12.25 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Fem; Male,1268,Desktop,Bing,Blogs,Contact Us,543,97,Safari,Positive,5,Asia Pacific,Gen Y (80 – 2000s),441,49,97,740,27,NeedForSpeed,Racer Club
Brazil,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 12.25 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Other,726,Desktop,Facebook,Forum,Shipping Details,410,148,Chrome,Positive,8,South America,Boomer; GenX; GenY; GenZ,470,47,137,705,47,DazzleSpin,Racer Club
Germany,Brake Pad,XTR Ceramic STM,Online,Male,571,Desktop,Yahoo,Twitter,Products,592,113,Safari,Positive,4,Asia Pacific,Baby Boomers (45 – 60s),220,41,113,1962,35,TealNoFeel,Racer Club
Brazil,Brake Pad,Low Metallic NAO 35XST,Online,Male,1289,Desktop,Google,Facebook,HomePage,446,169,Chrome,Negative,8,Europe,Boomer; GenX; GenY; GenZ,440,28,70,1824,34,HulkHelmet,Hit the Track
Germany,Sunglasses,Sportax RADR,Online,Fem; Male,1295,Desktop,Google,Twitter,Contact Us,580,169,Safari,Neutral,6,Asia Pacific,Boomer; GenX; GenY; GenZ,452,49,133,1882,36,Race,Hit the Track
Germany,Brake Pad,Semi Metallic 33LR,Online,Fem; Male,1293,Mobile,Direct,Facebook,Shipping Details,499,172,Safari,Negative,3,South America,Boomer; GenX; GenY; GenZ,471,39,198,1095,58,OffRoadTires,Wheels That Matter
Germany,Helmet,Supersonic Vent XT,Online,Fem; Male,917,Mobile,Direct,Twitter,Shipping Details,405,137,Safari,Negative,5,Europe,Gen Y (80 – 2000s),463,41,137,841,47,EmergencyBraking,Racer Club
Germany,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 10.15 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Fem; Male,561,Mobile,Direct,Forum,Shipping Details,533,189,Safari,Positive,2,Asia Pacific,Gen Z (2000s - now),341,28,189,537,93,Rims,Racer Club
Brazil,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 12.25 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Fem; Male,1249,Tablet,Yahoo,Facebook,HomePage,583,152,Chrome,Neutral,5,Europe,Boomer; GenX; GenY; GenZ,235,13,90,1419,46,BoringBeige,Racer Club
Germany,Helmet,Cruiser WRX,Online,Fem; Male,1263,Mobile,Direct,Twitter,Shipping Details,439,153,Safari,Positive,8,South America,Boomer; GenX; GenY; GenZ,208,37,179,1271,62,RaceCar,Fun with Colors
Germany,Alloy Wheel,WHEEL SUPERCHROME12.15 X 23.02 SUPER SINGLE 285 PCD 26 BOLT,Online,Fem; Male,1286,Desktop,Bing,Forum,Products,498,139,Safari,Neutral,8,North & Central America,Boomer; GenX; GenY; GenZ,284,31,96,1700,31,StoneAge,Fun with Colors
Germany,Sunglasses,Shark Track,Online,Female,1260,Mobile,Others,Blogs,Contact Us,415,182,Safari,Positive,3,Europe,Gen Z (2000s - now),380,50,182,1803,23,DazzleSpin,Wheels of Steel
Germany,Alloy Wheel,WHEEL FORGED 12.25 x 23.02 285 PCD 26 BOLT 10 STUD,Online,Fem; Male,1278,Mobile,Others,Forum,Products,566,131,Safari,Neutral,3,North & Central America,Boomer; GenX; GenY; GenZ,312,11,166,1731,35,BurnRubber,Get Sporty
Brazil,Brake Pad,XTR Ceramic STM,Online,Female,644,Tablet,Facebook,Forum,Shipping Details,467,121,Chrome,Neutral,4,North & Central America,Gen Y (80 – 2000s),476,43,121,843,24,AttackTheTrack,Racer Club
Germany,Alloy Wheel,WHEEL FORGED 10.15 X 23.02 285 PCD 26 BOLT 10 STUD,Online,Female,563,Desktop,Direct,Blogs,Contact Us,450,130,Safari,Negative,2,South America,Baby Boomers (45 – 60s),287,14,130,905,22,Anytime,Wheels of Steel
Germany,Helmet,Supersonic Vent XT,Online,Other,1290,Mobile,Others,Forum,Contact Us,519,166,Safari,Positive,2,North & Central America,Gen Z (2000s - now),403,27,166,1018,20,SportsConvertible,Racer Club
Germany,Sunglasses,Sportax Path,Online,Other,542,Mobile,Direct,Twitter,Contact Us,532,171,Safari,Positive,5,Europe,Gen Z (2000s - now),443,27,171,1229,41,Sunglasses,Fun with Colors
Brazil,Hat,Newsboy,Online,Fem; Male,1234,Tablet,Google,Twitter,Shipping Details,580,134,Chrome,Positive,8,South America,Boomer; GenX; GenY; GenZ,678,56,170,582,21,Extravagant,Beyond Wheels
Brazil,Alloy Wheel,WHEEL ALLOY STEEL SUPERCHROME 19.5 X 7.5 275 PCD 26 BOLT 8 STUD,Online,Male,517,Desktop,Yahoo,Forum,Shipping Details,439,94,Chrome,Positive,4,North & Central America,Gen X (60 – 80s),211,30,94,905,31,Anytime,Hit the Track
Germany,Spoiler,Front?Spoiler,Online,Male,811,Tablet,Yahoo,Forum,Products,516,130,Safari,Neutral,1,South America,Gen Z (2000s - now),396,16,130,1030,28,Rims,Wheels of Steel
