age,marital,housing,loan,contact,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,churn,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_professional.course,education_university.degree,poutcome_failure,poutcome_nonexistent,poutcome_success,job_admin.,job_blue-collar,job_entrepreneur,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed
49,1,1,2,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
29,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
42,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
40,1,0,0,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
28,0,2,2,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
57,1,1,2,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
30,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
38,1,2,2,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
34,3,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
30,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
29,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33,3,2,2,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
28,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
27,3,1,2,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
49,1,2,1,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
38,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
55,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41,0,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
32,1,1,2,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
52,0,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
33,3,1,1,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
35,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
25,3,2,2,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
31,1,1,1,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
59,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
32,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
28,1,2,1,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
44,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
31,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
57,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
33,3,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
43,0,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
34,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
47,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
32,3,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
27,3,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
37,1,0,0,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
38,3,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
28,1,1,2,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26,3,0,0,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
36,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
31,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
33,3,1,1,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
52,0,2,2,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
30,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
27,3,2,2,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
28,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
28,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26,3,2,2,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
30,1,2,2,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
48,0,2,1,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25,1,0,0,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
32,3,2,1,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
29,1,1,2,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
28,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28,3,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
45,1,2,2,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
43,0,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
49,0,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
33,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30,3,1,1,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
43,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
30,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
34,1,2,1,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
55,1,2,1,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
48,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
34,3,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
42,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
35,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
43,0,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
27,3,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
28,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
40,0,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
23,3,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
28,1,2,2,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
34,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
28,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
27,3,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30,1,2,2,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
28,1,1,1,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28,3,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24,1,2,1,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
33,3,1,2,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
48,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
26,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
50,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25,3,1,1,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
35,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
54,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
35,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
42,0,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
56,0,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
55,0,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
32,1,2,1,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
31,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
25,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
29,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
52,0,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
32,1,1,1,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
32,1,2,2,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
32,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
29,3,1,1,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
39,1,2,2,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
30,3,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
29,3,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
29,3,0,0,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
45,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
38,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
33,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
34,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
35,3,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
33,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
45,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
59,0,0,0,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
45,0,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
52,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
38,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
42,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28,0,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
28,0,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
28,0,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
54,1,1,1,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
54,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
37,3,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
29,3,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
35,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
40,0,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
57,1,2,2,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
32,3,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
34,3,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25,3,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
53,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
53,1,2,2,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
31,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40,1,2,2,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
31,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
29,1,2,1,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
30,3,2,2,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
35,3,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
53,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
43,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
43,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,1,1,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
43,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,1,2,1,0,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
